class,age,male,female
0,0 to 1,6465.9,5304.15
1,1 to 5,24775.01,20288.38
10,10 to 15,32978.11,27352.07
15,15 to 20,33637.78,28274.25
20,20 to 25,29427.79,23490.32
25,25 to 30,22861.41,19361.38
30,30 to 35,20495.39,18999
35,35 to 40,18913.55,17290.67
40,40 to 45,16302.05,15174.96
45,45 to 50,13491.48,13149.58
5,5 to 10,30856.74,25398.97
50,50 to 55,12036.58,11564.21
55,55 to 60,10009.19,10663.44
60,60 to 65,8758.48,8533.51
65,65 to 70,6005.96,6630.68
70,70 to 75,4168.08,4571.05
75,75 to 80,2332.22,2851.08
80,80 and over,2492.91,3265.78
