class,age,male,female
0,0 to 1,3529.22,3201.96
1,1 to 5,13522.69,12247.5
10,10 to 15,21601.46,19796.44
15,15 to 20,21269.31,21537.96
20,20 to 25,16155.42,15640.66
25,25 to 30,13392.46,12926.45
30,30 to 35,12628.96,13329.1
35,35 to 40,12607.33,12205.34
40,40 to 45,10345.19,10387.67
45,45 to 50,8999.16,8667.05
5,5 to 10,20599.2,18370.9
50,50 to 55,7691.22,7514.87
55,55 to 60,7098.01,7330.18
60,60 to 65,7020.57,6849.94
65,65 to 70,6093.12,5529.66
70,70 to 75,3803.59,3362.21
75,75 to 80,2104.23,2095.12
80,80 and over,2127.93,2328.61
