class,age,male,female
0,0 to 1,4138.23,3555.14
1,1 to 5,15856.2,13598.39
10,10 to 15,22695.84,18918.03
15,15 to 20,24369.49,19148.97
20,20 to 25,21401.42,15852.6
25,25 to 30,18780.27,15263.81
30,30 to 35,17178.34,15395.95
35,35 to 40,16661.91,14662.06
40,40 to 45,14389.29,12719.67
45,45 to 50,12236.74,10897.44
5,5 to 10,20986.66,17594.73
50,50 to 55,10596.96,9498.88
55,55 to 60,9286.08,8882.01
60,60 to 65,8182.9,7310
65,65 to 70,6436.93,6200.83
70,70 to 75,4582.51,4092.2
75,75 to 80,2739.94,2729.63
80,80 and over,2555.32,2661.1
