class,age,male,female
0,0 to 1,6857.73,6150.73
1,1 to 5,26276.36,23526.53
10,10 to 15,37227.42,32424.32
15,15 to 20,33373.96,28213.48
20,20 to 25,26063.95,18977.52
25,25 to 30,22050.36,19613.99
30,30 to 35,21679.19,20693.44
35,35 to 40,20248.95,18207.69
40,40 to 45,16355.88,15139.09
45,45 to 50,13538.95,12955.41
5,5 to 10,37095.96,32717.78
50,50 to 55,11661.76,10386.56
55,55 to 60,9411.37,11057.18
60,60 to 65,10452.62,9800.84
65,65 to 70,7576.13,7372.54
70,70 to 75,4803.06,4400.22
75,75 to 80,2426.64,2568.56
80,80 and over,2619.73,2713.14
