class,age,male,female
0,0 to 1,9889.87,8832.92
1,1 to 5,37894.43,33785.92
10,10 to 15,52854.93,45953.02
15,15 to 20,50414.23,42798.27
20,20 to 25,41233.96,34462.01
25,25 to 30,36035.61,33087.97
30,30 to 35,34951.31,33815.04
35,35 to 40,32415.59,29857.34
40,40 to 45,27303.29,25186.44
45,45 to 50,22885.3,22372.39
5,5 to 10,54483,47075.07
50,50 to 55,20701.51,18755.84
55,55 to 60,17659.12,19013.01
60,60 to 65,17198.77,15779.31
65,65 to 70,13107.64,12354.94
70,70 to 75,8339.21,7551.87
75,75 to 80,4743.68,4798.9
80,80 and over,4271.63,4553.99
