class,age,male,female
0,0 to 1,8367.34,7460.6
1,1 to 5,32060.63,28536.79
10,10 to 15,49934,43647.24
15,15 to 20,51656.99,44270.08
20,20 to 25,43008.13,31575.83
25,25 to 30,33482.69,28427.14
30,30 to 35,31720.76,30638.94
35,35 to 40,32255.18,29331.29
40,40 to 45,28068.49,25340.29
45,45 to 50,22994.49,20921.95
5,5 to 10,45215.78,39831.19
50,50 to 55,19406.94,17187.57
55,55 to 60,15893.96,17723.96
60,60 to 65,16586.47,16027.87
65,65 to 70,12029.37,11921.15
70,70 to 75,7296.83,7567.93
75,75 to 80,3795.94,4315.17
80,80 and over,3895.71,4736.04
