class,age,male,female
0,0 to 1,7336.51,6492.3
1,1 to 5,28110.86,24833.02
10,10 to 15,40345.79,35861.95
15,15 to 20,38891.75,34690.2
20,20 to 25,29502.71,25725.34
25,25 to 30,24613.46,24267.84
30,30 to 35,23998.09,25024.22
35,35 to 40,22667.12,22770.18
40,40 to 45,19339.21,19407.56
45,45 to 50,16851.27,17637.33
5,5 to 10,41917.98,36290.36
50,50 to 55,15768.16,15378.68
55,55 to 60,13954.75,15214.69
60,60 to 65,13564.57,12429.74
65,65 to 70,10300.39,9824.19
70,70 to 75,6775.18,6117.97
75,75 to 80,3804.54,3852.73
80,80 and over,3799.08,4178.69
