class,age,male,female
0,0 to 1,3270.88,2862.84
1,1 to 5,12532.81,10950.34
10,10 to 15,19461.42,16989.83
15,15 to 20,18806.28,17625.15
20,20 to 25,14559.07,12661.09
25,25 to 30,12420.97,11450.83
30,30 to 35,11898.67,11892.33
35,35 to 40,11617.36,10779.69
40,40 to 45,9670.1,9095.09
45,45 to 50,8272.74,7925.36
5,5 to 10,18306.58,15692.1
50,50 to 55,7308.68,6772.12
55,55 to 60,6228.65,6539.98
60,60 to 65,6189.03,5943.86
65,65 to 70,4828.61,4652.4
70,70 to 75,3059.52,2981.22
75,75 to 80,1646.34,1764.67
80,80 and over,1659.17,1923.46
