class,age,male,female
0,0 to 1,4606.26,4138.32
1,1 to 5,17649.51,15829.07
10,10 to 15,26569.77,24352.62
15,15 to 20,24928.56,25015.47
20,20 to 25,18410.83,18243.85
25,25 to 30,15683.53,17327.79
30,30 to 35,14930.99,17285.42
35,35 to 40,14155.58,15675.84
40,40 to 45,11854.71,13049.47
45,45 to 50,10256.89,11658.79
5,5 to 10,26433.32,23369.68
50,50 to 55,9793.64,10067.86
55,55 to 60,8659.51,9653.18
60,60 to 65,8467.79,8154.16
65,65 to 70,6830.98,6737.42
70,70 to 75,4821.89,4272.41
75,75 to 80,2631.57,2687.01
80,80 and over,2592.43,2777.48
