class,age,male,female
0,0 to 1,11325.61,10173.18
1,1 to 5,43395.66,38912.37
10,10 to 15,65366.49,60261.15
15,15 to 20,61796.49,61682.99
20,20 to 25,45608.18,43314.52
25,25 to 30,36921.76,38602.93
30,30 to 35,34814.16,39682.15
35,35 to 40,34204.14,36347.43
40,40 to 45,28950.68,31255.43
45,45 to 50,25796.14,27499.68
5,5 to 10,66033.79,58555.65
50,50 to 55,23493.12,23577.45
55,55 to 60,20746.34,22617.35
60,60 to 65,19809.27,18674.74
65,65 to 70,15911.77,15297.98
70,70 to 75,10877.83,9545.64
75,75 to 80,6131.74,6137.37
80,80 and over,5816.2,6199.29
