class,age,male,female
0,0 to 1,8603.68,7525.75
1,1 to 5,32966.21,28785.99
10,10 to 15,47743.45,40365.19
15,15 to 20,45809.78,34793.12
20,20 to 25,36102.01,26656.63
25,25 to 30,31407.37,25556.73
30,30 to 35,29959.96,26750.99
35,35 to 40,29157.81,24548.22
40,40 to 45,24000.92,20121.19
45,45 to 50,19074.7,17026.45
5,5 to 10,45248.56,39051.42
50,50 to 55,16432.21,14073.84
55,55 to 60,13247.03,14416.38
60,60 to 65,14585.63,13692.02
65,65 to 70,10558.64,9873.59
70,70 to 75,6030,5964.18
75,75 to 80,2827.45,3229.12
80,80 and over,3168.16,3835.72
