class,age,male,female
0,0 to 1,11084.59,9793.84
1,1 to 5,42472.14,37461.41
10,10 to 15,58357.62,48995.52
15,15 to 20,54858,47281.58
20,20 to 25,44044.8,34895.99
25,25 to 30,34820.42,29620.19
30,30 to 35,33064.57,29798.58
35,35 to 40,31172.61,27545.79
40,40 to 45,26273.41,22507.9
45,45 to 50,20287.21,18826.66
5,5 to 10,55891.17,47755.5
50,50 to 55,17703.53,15484.19
55,55 to 60,13847.06,15383.6
60,60 to 65,14088.23,12500.52
65,65 to 70,8433.67,8400.04
70,70 to 75,5153.97,5141.62
75,75 to 80,2455.5,2906.11
80,80 and over,3030.54,3654.39
