class,age,male,female
0,0 to 1,4927.92,4351.82
1,1 to 5,18882.01,16645.71
10,10 to 15,28815.6,25938.72
15,15 to 20,28866.49,26556.03
20,20 to 25,23036.34,20663.11
25,25 to 30,20016.99,19556.19
30,30 to 35,18713.51,19168.4
35,35 to 40,17472.44,17204.49
40,40 to 45,14322.7,14152.73
45,45 to 50,12347.09,12797.02
5,5 to 10,27930.26,24340.45
50,50 to 55,11469.55,10905.24
55,55 to 60,9980.27,10444.35
60,60 to 65,9272.5,8225.18
65,65 to 70,7075.21,6664.41
70,70 to 75,4884.28,4169.81
75,75 to 80,2763.77,2643.23
80,80 and over,2846.56,2888.97
