class,age,male,female
0,0 to 1,3632.52,3165.99
1,1 to 5,13918.49,12109.92
10,10 to 15,19051.23,15739.58
15,15 to 20,17802.37,14488
20,20 to 25,13905.69,10824.79
25,25 to 30,11374.58,9376.01
30,30 to 35,10615.71,9542.3
35,35 to 40,9984.25,8885.88
40,40 to 45,8950.33,7570.67
45,45 to 50,6943.55,6395.39
5,5 to 10,17931.02,15059.03
50,50 to 55,6314.97,5489.35
55,55 to 60,4951.29,5334.43
60,60 to 65,4967.52,4521.57
65,65 to 70,3092.17,3295.3
70,70 to 75,2106.61,2190.3
75,75 to 80,959.01,1234.05
80,80 and over,1097.46,1405.54
