class,age,male,female
0,0 to 1,4989.58,4517.34
1,1 to 5,19118.29,17278.82
10,10 to 15,25285.96,22972.78
15,15 to 20,21464.67,21534.94
20,20 to 25,16562.89,16204.7
25,25 to 30,15035.53,14988.02
30,30 to 35,14105,14757.78
35,35 to 40,13420.16,13204.08
40,40 to 45,10842.11,10511.06
45,45 to 50,9218.22,9414.02
5,5 to 10,26605.28,23737.53
50,50 to 55,8589.03,7999.42
55,55 to 60,7717.3,8560.68
60,60 to 65,8643.58,7443.04
65,65 to 70,6396.57,5325.48
70,70 to 75,3979.68,3138.12
75,75 to 80,1978.96,1840.92
80,80 and over,1944.92,1920.17
