class,age,male,female
0,0 to 1,8203.77,7152.02
1,1 to 5,31433.89,27356.45
10,10 to 15,46451.44,39127.91
15,15 to 20,49311.6,39049.36
20,20 to 25,40429.57,29162.16
25,25 to 30,32866.59,26880.01
30,30 to 35,30887.73,28204.95
35,35 to 40,30897.06,26979.94
40,40 to 45,26473.84,22627.77
45,45 to 50,21565.22,18658.01
5,5 to 10,42659.58,36053.72
50,50 to 55,18325.23,15938.15
55,55 to 60,15398.42,15853.38
60,60 to 65,15358.79,13567.64
65,65 to 70,10868.84,10261.53
70,70 to 75,7312.97,6586.72
75,75 to 80,4015.26,4107.35
80,80 and over,4020.33,3918.56
