class,age,male,female
0,0 to 1,9053.54,8068.34
1,1 to 5,34689.91,30861.37
10,10 to 15,54023.95,47192.88
15,15 to 20,55819.59,47798.97
20,20 to 25,46351.98,33880.57
25,25 to 30,35994.42,30455.39
30,30 to 35,34131.25,32967.09
35,35 to 40,34763.42,31581.14
40,40 to 45,30293.41,27296.7
45,45 to 50,24770.09,22486.39
5,5 to 10,48904.14,43069.46
50,50 to 55,20891.61,18448.06
55,55 to 60,17091.98,19128.47
60,60 to 65,17941.86,17339.01
65,65 to 70,12999.87,12893.92
70,70 to 75,7903.88,8191.92
75,75 to 80,4102.12,4664.1
80,80 and over,4216.92,5116
