class,age,male,female
0,0 to 1,15578.62,13760.51
1,1 to 5,59691.66,52633.92
10,10 to 15,81788.06,68588.78
15,15 to 20,76692.58,65988.09
20,20 to 25,61651.17,48920.68
25,25 to 30,48867.3,41569.38
30,30 to 35,46388.56,41767.09
35,35 to 40,43718.24,38584.9
40,40 to 45,36815.06,31515.14
45,45 to 50,28420.77,26392.08
5,5 to 10,78472.74,67004.38
50,50 to 55,24828.96,21737.68
55,55 to 60,19468.4,21567.41
60,60 to 65,19714.48,17529.27
65,65 to 70,11828.95,11812.4
70,70 to 75,7244.86,7225.13
75,75 to 80,3461.57,4087.75
80,80 and over,4266.03,5141.55
