class,age,male,female
0,0 to 1,7596.54,6263.28
1,1 to 5,29107.21,23957.04
10,10 to 15,38510.14,31606.45
15,15 to 20,41229.52,35966.84
20,20 to 25,37744.83,31437.38
25,25 to 30,31036.31,25941.38
30,30 to 35,26861.65,24201.79
35,35 to 40,25002.73,22424.13
40,40 to 45,21000.58,19766.96
45,45 to 50,18651.61,17361.32
5,5 to 10,35477.35,28761.89
50,50 to 55,15862.9,14735.85
55,55 to 60,13294.73,12674.6
60,60 to 65,10561.54,9510.85
65,65 to 70,7385.06,7195.64
70,70 to 75,4778.87,4779
75,75 to 80,2917.21,3189.17
80,80 and over,3189.52,3617.47
