class,age,male,female
0,0 to 1,8907.15,7666.6
1,1 to 5,34128.98,29324.73
10,10 to 15,51308.77,42376.34
15,15 to 20,51919.56,41750.33
20,20 to 25,41412.6,32183.96
25,25 to 30,32353.71,27379.15
30,30 to 35,30017.88,27833.73
35,35 to 40,28988.96,26327.28
40,40 to 45,25022.57,22115.16
45,45 to 50,19866.04,18755.99
5,5 to 10,47427.18,39504.26
50,50 to 55,17932.04,16538.66
55,55 to 60,14920.13,16554.4
60,60 to 65,15812.11,13953.59
65,65 to 70,10109.03,9900.8
70,70 to 75,7226.56,6646.27
75,75 to 80,3753.13,3987.06
80,80 and over,4518.87,4860.24
