class,age,male,female
0,0 to 1,16228.11,14192.28
1,1 to 5,62180.28,54285.42
10,10 to 15,89872.13,75915.99
15,15 to 20,86030.1,65129.55
20,20 to 25,67711.86,50034.65
25,25 to 30,59111.49,48064.25
30,30 to 35,56405.15,50261.93
35,35 to 40,54825.16,46058.62
40,40 to 45,45048.15,37685.88
45,45 to 50,35770.09,31913.55
5,5 to 10,85292.82,73579.42
50,50 to 55,30832.48,26382.46
55,55 to 60,24840.04,27010.6
60,60 to 65,27380.46,25678.51
65,65 to 70,19823.82,18506.73
70,70 to 75,11306.96,11163.58
75,75 to 80,5287.43,6037.99
80,80 and over,5941.59,7190.61
