class,age,male,female
0,0 to 1,12797.71,10910.54
1,1 to 5,49036.21,41732.77
10,10 to 15,72159.12,58091.79
15,15 to 20,70154.33,55403.47
20,20 to 25,55408.22,42868.02
25,25 to 30,44102.96,37236.05
30,30 to 35,41755.48,38180.23
35,35 to 40,39584.35,35667.88
40,40 to 45,34566.44,30206.37
45,45 to 50,27237.16,25548.67
5,5 to 10,68001.76,56465.27
50,50 to 55,24596.76,21919.87
55,55 to 60,19913.1,21300.1
60,60 to 65,19010.32,16820.81
65,65 to 70,12290.99,12990.24
70,70 to 75,9047.5,8828.04
75,75 to 80,4561.96,5473.81
80,80 and over,5708.72,6364.32
