class,age,male,female
0,0 to 1,13393.26,12177.01
1,1 to 5,51318.14,46577.02
10,10 to 15,72098.32,60831.04
15,15 to 20,65189.58,52054.31
20,20 to 25,52517.93,41374.22
25,25 to 30,47555.84,40398.09
30,30 to 35,46450.31,42323.28
35,35 to 40,44937.48,37958.15
40,40 to 45,35990.22,30390.83
45,45 to 50,28182.64,25281.94
5,5 to 10,70564.11,61605.77
50,50 to 55,24061.92,20557.91
55,55 to 60,18776.07,20805.44
60,60 to 65,20183.83,18719.33
65,65 to 70,14966.37,14216.36
70,70 to 75,9285.57,8822.27
75,75 to 80,4620.66,5174.87
80,80 and over,5246.48,6095.73
