class,age,male,female
0,0 to 1,8178.46,7410.81
1,1 to 5,31336.9,28346.33
10,10 to 15,37748.06,34510.1
15,15 to 20,30222.28,31011.51
20,20 to 25,23588.45,23570.68
25,25 to 30,22107.22,22387.28
30,30 to 35,20527.12,21435.42
35,35 to 40,19202.24,19185.47
40,40 to 45,15454.18,15129.19
45,45 to 50,13205.31,13691.77
5,5 to 10,42003.13,37547.54
50,50 to 55,12302.49,11341.4
55,55 to 60,11062.55,12673.03
60,60 to 65,12929.86,11066.81
65,65 to 70,9580.15,7825.82
70,70 to 75,5814.62,4438.11
75,75 to 80,2791.66,2596.41
80,80 and over,2776.42,2775.82
