class,age,male,female
0,0 to 1,2400.23,1998.12
1,1 to 5,9196.83,7642.79
10,10 to 15,12826.58,10773.66
15,15 to 20,13188.37,11080.64
20,20 to 25,13100.24,10833.9
25,25 to 30,12193.9,10160.8
30,30 to 35,11291.87,10161.93
35,35 to 40,10428.8,9030.99
40,40 to 45,8609.88,7777.3
45,45 to 50,7448.72,6852.76
5,5 to 10,11712.99,9825.4
50,50 to 55,6414.35,5715.26
55,55 to 60,5380.02,5267.19
60,60 to 65,4641.7,4300.54
65,65 to 70,3322.19,3356.1
70,70 to 75,2235.24,2272.36
75,75 to 80,1325.29,1536.11
80,80 and over,1229.28,1561.03
