class,age,male,female
0,0 to 1,7349.28,6620.52
1,1 to 5,28159.79,25323.47
10,10 to 15,38592.44,33016.58
15,15 to 20,36219.93,31795.32
20,20 to 25,29136.25,23593.07
25,25 to 30,23095.92,20048.21
30,30 to 35,21921.21,20135.31
35,35 to 40,20659.92,18602.64
40,40 to 45,17396.57,15198.84
45,45 to 50,13441.83,12728.28
5,5 to 10,37017.64,32240.44
50,50 to 55,11734.75,10483.85
55,55 to 60,9204.34,10395.06
60,60 to 65,9314.71,8448.91
65,65 to 70,5592.77,5694.51
70,70 to 75,3424.09,3483.25
75,75 to 80,1637.32,1972.05
80,80 and over,2016.42,2480.95
