class,age,male,female
0,0 to 1,7872.13,6448.28
1,1 to 5,30163.14,24664.68
10,10 to 15,40000.68,33158.86
15,15 to 20,40825.49,34395.35
20,20 to 25,35861.61,28766.79
25,25 to 30,28008.4,23809.29
30,30 to 35,25167.69,23345.73
35,35 to 40,23219.06,21223.68
40,40 to 45,19977.42,18596.16
45,45 to 50,16542.72,16082.3
5,5 to 10,37455.45,30809.58
50,50 to 55,14698.1,14112.14
55,55 to 60,12221.74,12972.83
60,60 to 65,10653.26,10355.96
65,65 to 70,7298.19,8026.92
70,70 to 75,5043.96,5515.43
75,75 to 80,2824.78,3439.34
80,80 and over,3027.97,3957.4
