S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage
1.0,6117830.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,INR,"997,101.8","VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",VIKAS KUMAR,20-May-2026 08:37 PM,finsummary_2137155.pdf (240.72 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,2026_RDUP_1143955_1,105 Date 28-04-2026 Lot No 15,vikaas khand belaharee mein vibhinn sthaanon par aara0o0 plaant marammat kaary,Technical,Bid Opening Summary,VIKAS KUMAR,16-May-2026 06:59 PM,,Finance,Bid Opening Summary,VIKAS KUMAR,20-May-2026 08:25 PM,,BOQ Comparative Chart,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",VIKAS KUMAR,20-May-2026 06:18 PM,20-May-2026 06:25 PM,techsummary_2137155.pdf (240.72 KB),20-May-2026,"INR 997,101.8",90.0,VIKAS KUMAR,20-May-2026 09:27 PM,15.pdf (57.00 KB),AOC,1.0,6117830.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,15-May-2026 01:48 PM,Accepted-AOC,L1,20-May-2026 09:27 PM,AOC,"19,960",No,fixed,,BDO BELAHARI,BELAHARI,vikaas khand belaharee mein vibhinn sthaanon par aara0o0 plaant marammat kaary,vikaas khand belaharee mein vibhinn sthaanon par aara0o0 plaant marammat kaary,NIT ,NA ,"9,98,000",Civil Works,NA ,Tender,90.0,90.0,KP BELAHARI,277403.0,NA ,NA ,NA ,BDO OFFICE BELAHARI,No ,No,BDO BELAHARI,BDO OFFICE BELAHARI,"1,000",BDO BELAHARI,BELAHARI,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,105 Date 28-04-2026 Lot No 15,2026_RDUP_1143955_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,30-Apr-2026 03:00 PM,15-May-2026 04:00 PM,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,NA ,NA ,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,20-May-2026 06:25 PM,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6117740.0,MAA ENTERPRISES,15-May-2026 01:25 PM,Rejected-AOC,L2,20-May-2026 09:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,2,BC - Bankers Cheque,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6117957.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,15-May-2026 01:29 PM,Rejected-AOC,L3,20-May-2026 09:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC
