Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Construction of interloking tiles road from gali no. 5 haji farooq to firoz rao for mohallah hayat colony at ward no. 60,Construction of interloking tiles road from gali no. 5 haji farooq to firoz rao for mohallah hayat colony at ward no. 60,Please refer Tender documents. ,NA ,"13,53,510",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,5913 B,2026_NNSAH_1113466_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,298",Nil,Nil,No,1.0,Construction of interloking tiles road from gali no. 5 haji farooq to firoz rao for mohallah hayat colony at ward no. 60,Date,,"1,35,351",No,percentage,10.0%,Nil,Nil,07-Feb-2026 12:57 AM,28-Feb-2026 11:00 AM,07-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 12:57 AM,AOC,Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 12:39 PM,18-Apr-2026 12:40 PM,techsummary_2061319.pdf (22.89 KB),Finance,Admitted,SUDHIR KUMAR SHARMA,22-Apr-2026 01:39 PM,finance_2061319.pdf,BOQ Comparative Chart,suresh chand,Internal,,Vijay Bahadur singh,21-May-2026 12:31 PM,finsummary_2061319.pdf (99.17 KB),Technical,Admitted,SUDHIR KUMAR SHARMA,30-Mar-2026 05:42 PM,technical_2061319.pdf,1,5934434,MAHADEV ENTERPRISES,26-Feb-2026 07:05 PM,Rejected-AOC,L2,21-May-2026 12:33 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113466_1,5913 B,Construction of interloking tiles road from gali no. 5 haji farooq to firoz rao for mohallah hayat colony at ward no. 60,1.0,5933727.0,M/S R.G. CONSTRUCTION,INR,"1,339,974.9",21-May-2026,"INR 1,339,974.9",30.0,Vijay Bahadur singh,21-May-2026 12:33 PM,techhh.pdf (99.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5936448,M S Enterprises,27-Feb-2026 10:49 AM,Rejected-AOC,L3,21-May-2026 12:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5933727,M/S R.G. CONSTRUCTION,26-Feb-2026 04:24 PM,Accepted-AOC,L1,21-May-2026 12:33 PM,,,,,,,,,,,,,,,,AOC
