Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Executive Engineer,Vikash Bhawan,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,3274/EE/RED/GKP/25-26 Date 10-03-26,2026_REDUP_1132291_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,812.0,Nil,Nil,No,"28,580",No,percentage,2.0%,Nil,Nil,Block-Piprauli Gram Khanimpur mein Sarvesh Gaur ke Ghar se Ram Nawal Pal ke Ghar Tak CC Road Ka Nirman,Block-Piprauli Gram Khanimpur mein Sarvesh Gaur ke Ghar se Ram Nawal Pal ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"14,29,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,07-Apr-2026 09:00 AM,17-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,23-Apr-2026 04:00 PM,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,1.0,SBI Bank,AOC,1,6044535,ANANT CONSTRUCTION,14-Apr-2026 09:19 AM,Accepted-AOC,L1,21-May-2026 04:51 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1132291_22,3274/EE/RED/GKP/25-26 Date 10-03-26,Block-Piprauli Gram Khanimpur mein Sarvesh Gaur ke Ghar se Ram Nawal Pal ke Ghar Tak CC Road Ka Nirman,1.0,6044535.0,ANANT CONSTRUCTION,INR,"1,427,371",Executive Engineer,Internal,,Abhishek Rai,24-Apr-2026 04:31 PM,finsummary_2113431.pdf (152.96 KB),Finance,Opend,Abhishek Rai,24-Apr-2026 01:01 PM,,BOQ Comparative Chart,Technical,opend,Suresh Kumar Jaiswal,20-Apr-2026 04:23 PM,,20-May-2026,"INR 1,427,371",90.0,Abhishek Rai,21-May-2026 04:51 PM,bpdf.pdf (153.00 KB),Executive Engineer,Internal,,Suresh Kumar Jaiswal,23-Apr-2026 03:23 PM,23-Apr-2026 04:00 PM,techsummary_2113431.pdf (430.82 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,,,AOC,2,6044470,ANMOL ENTERPRISES,13-Apr-2026 04:36 PM,Rejected-AOC,L2,21-May-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
