S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,Construction of mustufa to salman and fareed wali gali for alishan garden colony at ward no. 60,Construction of mustufa to salman and fareed wali gali for alishan garden colony at ward no. 60,Please refer Tender documents. ,NA ,"14,98,885",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,Saharanpur Municipal Corporation Saharanpur UP,5784 B,2026_NNSAH_1114606_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,49,889",No,percentage,10.0%,Nil,Nil,"1,298",Nil,Nil,No,1.0,Construction of mustufa to salman and fareed wali gali for alishan garden colony at ward no. 60,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 10:25 AM,AOC,Technical,Admitted,Sandeep kumar Misra,27-Mar-2026 12:06 PM,technical_2067122.pdf,Suresh Chand,Internal,,Vijay Bahadur singh,17-May-2026 01:13 PM,finsummary_2067122.pdf (23.67 KB),Finance,Admitted,Madan Pal,21-Apr-2026 03:33 PM,,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 10:22 AM,20-Apr-2026 10:25 AM,techsummary_2067122.pdf (22.89 KB),17-May-2026,"INR 1,497,386",30.0,Vijay Bahadur singh,17-May-2026 01:15 PM,5784.pdf (468.00 KB),Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114606_1,5784 B,Construction of mustufa to salman and fareed wali gali for alishan garden colony at ward no. 60,1.0,5936236.0,ROHIT ARYA CONTRACTOR,INR,"1,497,386",1,5931235,GEETANJALI CONSTRUCTION,26-Feb-2026 12:36 AM,Rejected-AOC,L2,17-May-2026 01:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936236,ROHIT ARYA CONTRACTOR,27-Feb-2026 09:23 AM,Accepted-AOC,L1,17-May-2026 01:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5934975,SARITA DEVI,26-Feb-2026 09:28 PM,Rejected-AOC,L3,17-May-2026 01:15 PM,AOC
