Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113656_1,7025 B,Construction of cc road and nali from prithviraj house to mukesh kumar and rinku yadav house and rajesh bhardwaj house for sharda nagar at ward no. 14,1.0,5930440.0,Mithlesh Contractor,INR,"963,047",1,5935878,Milind Choudhray Const.,27-Feb-2026 07:37 AM,Rejected-AOC,L2,09-May-2026 06:15 PM,09-May-2026,"INR 963,047",30.0,Madan Pal,09-May-2026 06:15 PM,tech.pdf (24.00 KB),Suresh Chand,Internal,,Madan Pal,09-May-2026 05:40 PM,finsummary_2062617.pdf (23.81 KB),Technical,Admitted,Sandeep kumar Misra,20-Apr-2026 12:52 PM,technical_2062617.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 12:55 PM,20-Apr-2026 01:00 PM,techsummary_2062617.pdf (22.89 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 01:10 PM,finance_2062617.pdf,BOQ Comparative Chart,AOC,"96,886",No,percentage,10.0%,Nil,Nil,1.0,SBI Bank,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,826.0,Nil,Nil,No,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 01:00 PM,1.0,Construction of cc road and nali from prithviraj house to mukesh kumar and rinku yadav house and rajesh bhardwaj house for sharda nagar at ward no. 14,Date,,Saharanpur Municipal Corporation Saharanpur UP,7025 B,2026_NNSAH_1113656_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of cc road and nali from prithviraj house to mukesh kumar and rinku yadav house and rajesh bhardwaj house for sharda nagar at ward no. 14,Construction of cc road and nali from prithviraj house to mukesh kumar and rinku yadav house and rajesh bhardwaj house for sharda nagar at ward no. 14,Please refer Tender documents. ,NA ,"9,68,860",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nagar Nigam Saharanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC
,,,,,,,,,2,5930440,Mithlesh Contractor,26-Feb-2026 07:03 PM,Accepted-AOC,L1,09-May-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,3,5936605,Vaibhav Const.,27-Feb-2026 10:57 AM,Rejected-AOC,L3,09-May-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
