Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
05-May-2026,"INR 1,311,838.92",120.0,Surya Prakash,05-May-2026 05:42 PM,297.pdf (1386.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1114918_2,1695/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,VIKAS KHAND PATHARDEVA KE GRAM SABHA MAHUAWA KHURD ME HARIHAR YADAV KE GHOTHE SE UPENDRA PANDEY KE GHAR KE TARAF JANE WALI MARG KA CC ROAD NIRMAN KARYA,1.0,5885248.0,M/S MANOJ KUMAR MISHRA,INR,"1,311,838.92",1,5885248,M/S MANOJ KUMAR MISHRA,17-Feb-2026 05:50 PM,Accepted-AOC,Lowest Rate,05-May-2026 05:42 PM,Finance,Financial Bid Open,Surya Prakash,21-Feb-2026 07:20 PM,,BOQ Comparative Chart,Er. Surya Prakash,Internal,Er. Dinesh Kumar Kesarwani AE and Shri Kanhaiya Lal DAO,Surya Prakash,21-Feb-2026 12:36 PM,21-Feb-2026 02:00 PM,techsummary_2068148.pdf (453.99 KB),Technical,Technical Bid Open,Surya Prakash,19-Feb-2026 07:17 PM,,Er. Surya Prakash,Internal,,Surya Prakash,05-May-2026 05:39 PM,finsummary_2068148.pdf (1386.03 KB),AOC,854.0,Nil,Nil,No,"31,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",VIKAS KHAND PATHARDEVA KE GRAM SABHA MAHUAWA KHURD ME HARIHAR YADAV KE GHOTHE SE UPENDRA PANDEY KE GHAR KE TARAF JANE WALI MARG KA CC ROAD NIRMAN KARYA,VIKAS KHAND PATHARDEVA KE GRAM SABHA MAHUAWA KHURD ME HARIHAR YADAV KE GHOTHE SE UPENDRA PANDEY KE GHAR KE TARAF JANE WALI MARG KA CC ROAD NIRMAN KARYA,Please Refer Tender Document ,NA ,"15,50,000",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,12-Feb-2026 10:00 AM,19-Feb-2026 02:30 PM,12-Feb-2026 10:00 AM,18-Feb-2026 12:00 PM,NA ,NA ,12-Feb-2026 10:00 AM,18-Feb-2026 12:00 PM,21-Feb-2026 02:00 PM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1695/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1114918_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,5885234,M/S MANOJ MISHRA THIKEDAR,17-Feb-2026 05:58 PM,Rejected-Finance,Highest Rate,05-May-2026 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
