S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5935584,A A K CONSTRUCTION,27-Feb-2026 09:14 AM,Accepted-AOC,L1,09-May-2026 11:18 AM,1.0,5935584.0,A A K CONSTRUCTION,INR,"542,050",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113610_1,5942 B,Construction of cc road and nali from subhash g house to harish rajdev for gurudwara road at ward no. 40,09-May-2026,"INR 542,050",30.0,Madan Pal,09-May-2026 11:18 AM,tech.pdf (24.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 03:18 PM,18-Apr-2026 03:20 PM,techsummary_2062408.pdf (22.89 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 12:47 PM,finance_2062408.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Madan Pal,09-May-2026 11:13 AM,finsummary_2062408.pdf (23.81 KB),Technical,Admitted,Sandeep kumar Misra,18-Apr-2026 03:16 PM,technical_2062408.pdf,AOC,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,09-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 03:20 PM,1.0,SBI Bank,Construction of cc road and nali from subhash g house to harish rajdev for gurudwara road at ward no. 40,Construction of cc road and nali from subhash g house to harish rajdev for gurudwara road at ward no. 40,Please refer Tender documents. ,NA ,"5,47,249",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road and nali from subhash g house to harish rajdev for gurudwara road at ward no. 40,Date,,Saharanpur Municipal Corporation Saharanpur UP,5942 B,2026_NNSAH_1113610_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"54,725",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,AOC
2,5935485,Ansari Construction,27-Feb-2026 01:17 AM,Rejected-AOC,L3,09-May-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5935508,Sara Construction,27-Feb-2026 09:08 AM,Rejected-AOC,L2,09-May-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
