Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,Construction of CC Road Form Shri Ghan Shyam Nishad House to wards to shri uday Bhan Rajbhar house to shri nath prajapati house at village pokharpur mu. Singhora in Block Koilsa Azamgarh-6,Construction of CC Road Form Shri Ghan Shyam Nishad House to wards to shri uday Bhan Rajbhar house to shri nath prajapati house at village pokharpur mu. Singhora in Block Koilsa Azamgarh-6,Please Refer Tender Document ,NA ,"15,01,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,2026_REDUP_1113976_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM ,20-Feb-2026 12:00 PM ,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,23-Mar-2026 01:00 PM,"1,194",Nil,Nil,No,"30,000",No,fixed,,Nil,Nil,AOC,Technical,Tec,MANOJ KUMAR SINGH,20-Mar-2026 01:44 PM,technical_2064513.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,15-May-2026 06:43 PM,finsummary_2064513.pdf (1513.46 KB),Finance,fin,MANOJ KUMAR SINGH,15-May-2026 06:41 PM,finance_2064513.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 03:00 PM,23-Mar-2026 01:00 PM,techsummary_2064513.pdf (1513.46 KB),15-May-2026,"INR 1,271,286.97",90.0,MANOJ KUMAR SINGH,15-May-2026 06:48 PM,vir3.pdf (488.00 KB),Date of Start Date of Comp,1.0,5897739.0,ATHARVA CONSTRUCTION,19-Feb-2026 04:44 PM,Rejected-AOC,Highest Rate,15-May-2026 06:46 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1113976_1,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,Construction of CC Road Form Shri Ghan Shyam Nishad House to wards to shri uday Bhan Rajbhar house to shri nath prajapati house at village pokharpur mu. Singhora in Block Koilsa Azamgarh-6,1.0,5898308.0,Birendra Pratap Yadav,INR,"1,271,286.97",AOC
,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5898308.0,Birendra Pratap Yadav,19-Feb-2026 06:42 PM,Accepted-AOC,Lowest Rate,15-May-2026 06:46 PM,,,,,,,,,,AOC
,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
