Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
16-May-2026,"INR 190,000",90.0,Gaurav Srivastava,16-May-2026 03:28 PM,boqh.pdf (23.00 KB),L1,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer(TCD) Allahabad,2026_UPIDM_1118810_2,06/EE/TWCD/2025-26,Drilling of Bore,1.0,5937672.0,SHIV SHAKTI BOREWELL,INR,"190,000",1,5937507,M/s SAURABH ENTERPRISES,28-Feb-2026 09:26 AM,Rejected-Finance,L2,16-May-2026 03:25 PM,Technical,technically qualified,Gaurav Srivastava,07-Mar-2026 04:50 PM,technical_2079796.pdf,Sri Gaurav Srivastava EE TCD Prayagraj,Internal,Sri Shashteshwar Nath EE MLCD Prayagraj Sri Shivaji Verma DA TCD Prayagraj,Gaurav Srivastava,16-May-2026 03:25 PM,finsummary_2079796.pdf (22.79 KB),Finance,financially qualified,Gaurav Srivastava,07-Mar-2026 05:34 PM,finance_2079796.pdf,BOQ Comparative Chart,Sri Gaurav Srivastava EE TCD Prayagraj,Internal,Sri Shashteshwar Nath EE MLCD Prayagarj Sri Shivaji Verma DA TCD Prayagraj,Gaurav Srivastava,07-Mar-2026 04:53 PM,07-Mar-2026 05:15 PM,techsummary_2079796.pdf (432.47 KB),AOC,"4,050",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,DOC,589.0,Nil,Nil,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer(TCD) Allahabad,06/EE/TWCD/2025-26,2026_UPIDM_1118810_2,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,21-Feb-2026 11:00 AM,05-Mar-2026 02:00 PM,21-Feb-2026 11:00 AM,28-Feb-2026 05:00 PM,NA ,NA ,21-Feb-2026 11:00 AM,28-Feb-2026 05:00 PM,07-Mar-2026 05:15 PM,Drilling of Bore,Drilling of Bore (600x450mm) of state tubewell of 150 mtr depth of 1.5 cusec capacity to provide irrigation facility in Vill-Devnipur Block-saidabad District-Prayagraj. GST Extra,Please refer Tender documents. ,NA ,"2,02,500",Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,90.0,90.0,Vill-Devnipur Block-saidabad District-Prayagraj,221508.0,NA ,NA ,NA ,Office EE TWCD Prayagraj,No ,No,EE TWCD Prayagraj,Office EE TWCD Prayagraj,AOC
,,,,,,,,,,,,,,,,2,5937672,SHIV SHAKTI BOREWELL,27-Feb-2026 01:49 PM,Accepted-AOC,L1,16-May-2026 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
