Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",04/SE/2025-26,2026_UPIDC_1122380_12,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"5,300",Nil,Nil,No,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,24-Mar-2026 01:00 PM,"7,89,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Superintending Engineer,"Superintending Engineer, Gandak Flood Circle, Basti",1.0,SBI Bank,Construction of Imiliya-Khadar Bund Gap between Km. 0.000 to 0.450 Near Village Bargadaha Sohana and Restoration of Bund between 0.450 to Km. 4.400 on Left Bank of River Budhi Rapti in Distt. Balrampur.,Construction of Imiliya-Khadar Bund Gap between Km. 0.000 to 0.450 Near Village Bargadaha Sohana and Restoration of Bund between 0.450 to Km. 4.400 on Left Bank of River Budhi Rapti in Distt. Balrampur.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Balrampur,271201.0,"Superintending Engineer, Gandak Flood Circle, Bast ","Superintending Engineer, Gandak Flood Circle, Basti ",07-Mar-2026 11:00 AM ,"Superintending Engineer, Gandak Flood Circle, Bast",No ,No,AOC,1,5968818,M/s Aman Traders,13-Mar-2026 12:05 PM,Rejected-Technical,As Per Uploaded,23-Mar-2026 12:16 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",2026_UPIDC_1122380_12,04/SE/2025-26,Construction of Imiliya-Khadar Bund Gap between Km. 0.000 to 0.450 Near Village Bargadaha Sohana and Restoration of Bund between 0.450 to Km. 4.400 on Left Bank of River Budhi Rapti in Distt. Balrampur.,Finance,Finance,Surendra Mohan Verma,26-Mar-2026 08:57 PM,finance_2090027.pdf,BOQ Comparative Chart,Surendra Mohan Verma,Internal,Financial,Surendra Mohan Verma,27-Mar-2026 08:55 PM,finsummary_2090027.pdf (102.43 KB),1.0,5968845.0,M/S CHANDRA MAULI MISHRA CONTRECTOR,INR,"34,570,550.76",Technical,Fee/PreQual/Technical,Surendra Mohan Verma,22-Mar-2026 11:40 PM,technical_2090027.pdf,31-Mar-2026,"INR 34,570,550.76",90.0,Surendra Mohan Verma,02-May-2026 05:33 PM,L_11.pdf (293.00 KB),AOC,Surendra Mohan Verma,Internal,J.P. Singh,Surendra Mohan Verma,23-Mar-2026 12:16 AM,24-Mar-2026 01:00 PM,techsummary_2090027.pdf (1106.57 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5970182,M/s Astha Associates Engineer and Contractors,13-Mar-2026 01:57 PM,Rejected-AOC,L2,02-May-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5968845,M/S CHANDRA MAULI MISHRA CONTRECTOR,13-Mar-2026 01:42 PM,Accepted-AOC,L1,02-May-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5969541,M/S R K CONSTRUCTION,13-Mar-2026 12:22 PM,Rejected-Finance,L3,27-Mar-2026 08:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5969550,SATISH TIWARI,13-Mar-2026 12:38 PM,Rejected-Technical,As Per Uploaded,23-Mar-2026 12:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5969952,Y-TECH CONSTRUCTIONS ENGINEERS & CONTRACTORS,13-Mar-2026 01:53 PM,Rejected-Technical,As Per Uploaded,23-Mar-2026 12:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
