S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,6066847,A G Construction,24-Apr-2026 11:34 PM,Accepted-AOC,L1,22-May-2026 04:41 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-15, Moradabad",2026_UPIDC_1135692_3,01/EE/2026-27,LOT-3,1.0,6066847.0,A G Construction,INR,"390,572.19",08-May-2026,"INR 390,572.19",30.0,RAJINDER KUMAR,22-May-2026 04:41 PM,LOT03AOC.pdf (445.00 KB),AOC,Rajinder Kumar,Internal,Rajeev Kumar and Divisional Accountant,RAJINDER KUMAR,28-Apr-2026 03:41 PM,28-Apr-2026 04:00 PM,techsummary_2121209.pdf (315.62 KB),Finance,Admitted for Financial Evaluation,RAJINDER KUMAR,28-Apr-2026 04:31 PM,,BOQ Comparative Chart,Rajinder Kumar,Internal,Rajeev Kumar and Divisional Accountant,RAJINDER KUMAR,29-Apr-2026 11:06 AM,finsummary_2121209.pdf (326.37 KB),Technical,Admitted for Technical Evaluation,RAJINDER KUMAR,28-Apr-2026 03:22 PM,,AOC,15-Apr-2026 11:00 AM,25-Apr-2026 03:00 PM,15-Apr-2026 11:00 AM,25-Apr-2026 12:00 PM,NA ,NA ,15-Apr-2026 11:00 AM,25-Apr-2026 12:00 PM,28-Apr-2026 04:00 PM,"10,000",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,EEMGCCDIV15MBD,EEMGCCDIV15MBD,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-15, Moradabad",01/EE/2026-27,2026_UPIDC_1135692_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,LOT-3,Construction of Kheda Minor Head at km 0.050 of Prahaladpur Dy.,Please refer Tender documents. ,NA ,"4,00,000",Civil Works,NA ,Rate Contract,90.0,30.0,Sambhal,244302.0,EEMGCCDIV15MBD ,EEMGCC Div-15 Moradabad ,15-Apr-2026 11:00 AM ,Moradabad,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,AOC
2,6067678,BALAJI CONSTRUCTIONS,25-Apr-2026 03:10 AM,Rejected-Finance,Third Lowest,29-Apr-2026 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,AOC
3,6067830,M/S IRFAN TRADERS,25-Apr-2026 10:48 AM,Rejected-Finance,Second lowest,29-Apr-2026 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
