S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage
1.0,6075759.0,M/S SAI CONSTRUCTION,INR,"2,231,006.5",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2026_UPIDM_1138800_4,01/EE/MLCD/2026-27,Vertical brick lining of Devra pump canal from 0.170 km to 0.500 km including cost of all materials labour T and P etc. as per drawing.,1,6074587,ARUN SINGH,29-Apr-2026 12:11 PM,Rejected-AOC,L4,22-May-2026 02:40 PM,20-May-2026,"INR 2,231,006.5",90.0,SHASHTESHWAR NATH,22-May-2026 02:39 PM,Aoc2.pdf (337.00 KB),AOC,Shashteshwer Nath,Internal,nandlal,SHASHTESHWAR NATH,11-May-2026 11:03 AM,finsummary_2126302.pdf (855.94 KB),Technical,4 bids,SHASHTESHWAR NATH,04-May-2026 01:34 PM,,shasteswar nath,Internal,nandlal,SHASHTESHWAR NATH,04-May-2026 07:06 PM,05-May-2026 11:00 AM,techsummary_2126302.pdf (445.33 KB),Finance,03 bids,SHASHTESHWAR NATH,05-May-2026 11:35 AM,,BOQ Comparative Chart,AOC,23-Apr-2026 02:00 PM,30-Apr-2026 01:00 PM,24-Apr-2026 10:00 AM,29-Apr-2026 05:00 PM,NA ,NA ,24-Apr-2026 10:00 AM,29-Apr-2026 05:00 PM,05-May-2026 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,01/EE/MLCD/2026-27,2026_UPIDM_1138800_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document,Vertical brick lining of Devra pump canal from 0.170 km to 0.500 km including cost of all materials labour T and P etc. as per drawing.,Vertical brick lining of Devra pump canal from 0.170 km to 0.500 km including cost of all materials labour T and P etc. as per drawing.,Please refer Tender documents. ,NA ,"30,74,910",Civil Works,NA ,Tender,90.0,90.0,Dewara Pump Canal,212301.0,NA ,NA ,NA ,EE MLCD Prayagraj,No ,No,"61,499",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,EE,EE MLCD Prayagraj,1.0,SBI Bank,AOC
,,,,,,,,,2,6077240,M/S AWADH CONSTRUCTION,29-Apr-2026 02:45 PM,Rejected-AOC,L2,22-May-2026 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6074386,M/S RAM ASAREY PATEL,29-Apr-2026 11:56 AM,Rejected-AOC,L3,22-May-2026 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6075759,M/S SAI CONSTRUCTION,29-Apr-2026 10:42 AM,Accepted-AOC,L1,22-May-2026 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
