Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
29-Apr-2026,"INR 97,299,424",365.0,BHARAM PAL SINGH,21-May-2026 12:16 PM,25.pdf (1018.00 KB),AOC,Technical,UNDER,BHARAM PAL SINGH,08-Apr-2026 05:46 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,08-Apr-2026 06:17 PM,08-Apr-2026 06:20 PM,techsummary_2041047.pdf (695.50 KB),Committee,Internal,Committee,BHARAM PAL SINGH,29-Apr-2026 03:25 PM,finsummary_2041047.pdf (1777.31 KB),Finance,UNDER,BHARAM PAL SINGH,29-Apr-2026 03:20 PM,,BOQ Comparative Chart,1.0,5826707.0,JAI SHIVA INFRA PROJECTS PRIVATE LIMITED,INR,"97,299,424",1,5829012,Durga Engineers and Earth Movers,28-Jan-2026 11:51 PM,Rejected-Finance,L2,29-Apr-2026 03:25 PM,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1105538_25,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,"Construction of 75.00 mtr. wide peripheral Road between Sector- 8C and 8D, YEIDA WC-04",AOC,1.0,SBI Bank,"Construction of 75.00 mtr. wide peripheral Road between Sector- 8C and 8D, YEIDA WC-04","Construction of 75.00 mtr. wide peripheral Road between Sector- 8C and 8D, YEIDA WC-04",Please refer Tender documents. ,NA ,"14,01,20,138",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",15-Jan-2026 09:55 AM,30-Jan-2026 11:00 AM,15-Jan-2026 09:55 AM,28-Jan-2026 05:00 PM,NA ,NA ,15-Jan-2026 09:55 AM,28-Jan-2026 05:00 PM,08-Apr-2026 06:20 PM,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"24,02,000",No,fixed,,Nil,Nil,"6,770",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,2026_YEIDA_1105538_25,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5826707,JAI SHIVA INFRA PROJECTS PRIVATE LIMITED,28-Jan-2026 11:51 PM,Accepted-AOC,L1,21-May-2026 12:16 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5828798,Jeet Construction,28-Jan-2026 04:45 PM,Rejected-Finance,L5,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5828474,M/s Buildcon Infra,28-Jan-2026 11:51 PM,Rejected-Finance,L8,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5828726,M/s Goodhill Builders,28-Jan-2026 03:36 PM,Rejected-Finance,L6,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5828558,M/S SKV INFRATECH PRIVATE LIMITED,28-Jan-2026 03:12 PM,Rejected-Finance,L7,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5828737,M/S VINAY KUMAR,28-Jan-2026 12:35 PM,Rejected-Technical,DISQUALIFIED,08-Apr-2026 06:17 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5829480,Riddhi Infrastructure,28-Jan-2026 04:19 PM,Rejected-Finance,L3,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5829225,SHUBHAM BUILDERS,28-Jan-2026 04:46 PM,Rejected-Finance,L4,29-Apr-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
