Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
26-May-2026,INR 100,90.0,Virendra Kumar Pandey,26-May-2026 04:35 PM,8.pdf (143.00 KB),1.0,5994600.0,FAISHON LOOK,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1126057_8,2422/RED Tender KUSHINAGAR,Vikas Khand Dudahi ke Gram Sabha Bosarang ke Tola Dhurpatti me Indrajeet Patel ke ghar se Shiv Mandir jaane wale marg par CC sadak ka nirman karya.,1,5994600,FAISHON LOOK,22-Mar-2026 06:36 PM,Accepted-AOC,L1,26-May-2026 04:35 PM,Technical,Bid Opening Summary,Praveen Kumar,30-Mar-2026 11:05 AM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,26-May-2026 03:58 PM,finsummary_2099779.pdf (143.17 KB),Finance,Bid Opening Summary,Praveen Kumar,30-Mar-2026 01:07 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,30-Mar-2026 11:54 AM,30-Mar-2026 12:00 PM,techsummary_2099779.pdf (868.63 KB),AOC,"2,336",Nil,Nil,No,17-Mar-2026 09:00 AM,23-Mar-2026 03:00 PM,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,30-Mar-2026 12:00 PM,Vikas Khand Dudahi ke Gram Sabha Bosarang ke Tola Dhurpatti me Indrajeet Patel ke ghar se Shiv Mandir jaane wale marg par CC sadak ka nirman karya.,Vikas Khand Dudahi ke Gram Sabha Bosarang ke Tola Dhurpatti me Indrajeet Patel ke ghar se Shiv Mandir jaane wale marg par CC sadak ka nirman karya.,Please refer Tender documents. ,NA ,"2,336",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2422/RED Tender KUSHINAGAR,2026_REDUP_1126057_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"27,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,5997203,M/S BHOLASHANKAR RAI,23-Mar-2026 10:12 AM,Rejected-Finance,L2,26-May-2026 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC
