Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,950",Nil,Nil,No,Gorakhpur Industrial Development Authority,7004/GIDA/2025-26 DT. 06.03.2026,2026_UGIDA_1123349_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of 18 M Wide Road CH 3740 to 4390 Drain and Culvert in Sector 27 GIDA Gorakhpur,Construction of 18 M Wide Road CH 3740 to 4390 Drain and Culvert in Sector 27 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"7,64,85,247",Civil Works,NA ,Tender,120.0,365.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,27-Mar-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Mar-2026 06:00 PM,30-Mar-2026 04:00 PM,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,NA ,NA ,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,22-Apr-2026 03:50 PM,"15,30,000",No,fixed,,Nil,Nil,CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,AOC,Technical,BID OPENED,brijesh kumar agrahari,30-Mar-2026 04:52 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,11-May-2026 03:23 PM,finsummary_2092740.pdf (466.60 KB),Finance,BID OPENED,VIBHOR TYAGI,22-Apr-2026 04:42 PM,,BOQ Comparative Chart,CEO GIDA,Internal,Manger(c)GM(F)ACEO,vivek kumar verma,22-Apr-2026 03:46 PM,22-Apr-2026 03:50 PM,techsummary_2092740.pdf (637.98 KB),11-May-2026,"INR 54,151,555.15",365.0,vivek kumar verma,11-May-2026 03:27 PM,7004.pdf (467.00 KB),L1,1.0,6021967.0,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,INR,"54,151,555.15",Gorakhpur Industrial Development Authority,2026_UGIDA_1123349_1,7004/GIDA/2025-26 DT. 06.03.2026,Construction of 18 M Wide Road CH 3740 to 4390 Drain and Culvert in Sector 27 GIDA Gorakhpur,1,6021347,A K ENGINEERING WORKS,30-Mar-2026 01:20 PM,Rejected-Finance,L6,11-May-2026 03:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6017879,M/S AGRAWAL ASSOCIATE,30-Mar-2026 11:04 AM,Rejected-Finance,L3,11-May-2026 03:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6018578,M/S CHANDRAMOHAN UPADHYAY,29-Mar-2026 04:49 PM,Not Admitted-Finance,Others-NOT RESPONSIVE,22-Apr-2026 04:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6021967,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,30-Mar-2026 02:53 PM,Accepted-AOC,L1,11-May-2026 03:27 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6019875,M/s Raj Kumar Mishra,30-Mar-2026 01:54 PM,Not Admitted-Finance,Others-NOT RESPONSIVE,22-Apr-2026 04:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6019093,M/s VIJENDRA PRATAP SINGH,30-Mar-2026 12:00 PM,Rejected-Finance,L4,11-May-2026 03:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6007877,Prabha Construction Infra Private Limited,30-Mar-2026 11:57 AM,Rejected-Finance,L2,11-May-2026 03:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6017205,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,30-Mar-2026 01:13 PM,Rejected-Finance,L5,11-May-2026 03:23 PM,AOC
