Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EE RED KUSHINAGAR,EE RED KUSHINAGAR,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2497/RED Tender KUSHINAGAR,2026_REDUP_1131603_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"22,000",No,fixed,,Nil,Nil,752.0,Nil,Nil,No,Rajkiya Kanya Inter College Hata ke marammat / sundarikaran ka karya.,Rajkiya Kanya Inter College Hata ke marammat / sundarikaran ka karya.,Please refer Tender documents. ,NA ,"10,85,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,17-Apr-2026 09:00 AM,23-Apr-2026 03:00 PM,17-Apr-2026 09:00 AM,23-Apr-2026 12:00 PM,NA ,NA ,17-Apr-2026 09:00 AM,23-Apr-2026 12:00 PM,24-Apr-2026 09:00 AM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,25-May-2026 08:40 PM,finsummary_2124857.pdf (221.55 KB),Technical,Bid Opening Summary,Praveen Kumar,23-Apr-2026 05:04 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,23-Apr-2026 05:39 PM,24-Apr-2026 09:00 AM,techsummary_2124857.pdf (917.93 KB),Finance,Bid Opening Summary,Praveen Kumar,24-Apr-2026 03:17 PM,,BOQ Comparative Chart,1.0,6063655.0,BASANT ASSOCIATES,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1131603_4,2497/RED Tender KUSHINAGAR,Rajkiya Kanya Inter College Hata ke marammat / sundarikaran ka karya.,1,6063655,BASANT ASSOCIATES,22-Apr-2026 08:51 PM,Accepted-AOC,L1,26-May-2026 04:43 PM,26-May-2026,INR 100,90.0,Virendra Kumar Pandey,26-May-2026 04:43 PM,Untitled.pdf (2258.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6063672,M/S AJAY KUMAR LOHIA CONTRACTOR AND SUPPLIERS,22-Apr-2026 09:04 PM,Rejected-Finance,L2,25-May-2026 08:40 PM,,,,,,,AOC
