S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,16-Jun-2026 12:43 AM,28-Feb-2026 11:00 AM,17-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,17-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,16-Jun-2026 12:43 AM,826.0,Nil,Nil,No,1.0,Construction of cc road and nali from raj kumar house to aakash sunny house for new nandpuri colony at ward no. 26,Date,,Construction of cc road and nali from raj kumar house to aakash sunny house for new nandpuri colony at ward no. 26,Construction of cc road and nali from raj kumar house to aakash sunny house for new nandpuri colony at ward no. 26,Please refer Tender documents. ,NA ,"9,91,452",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,Saharanpur Municipal Corporation Saharanpur UP,5846 B,2026_NNSAH_1117160_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"99,145",No,percentage,10.0%,Nil,Nil,AOC,Suresh Chand,Internal,,Sandeep kumar Misra,16-Apr-2026 11:46 AM,16-Apr-2026 11:50 AM,techsummary_2075500.pdf (22.89 KB),Finance,Admitted,Madan Pal,16-Apr-2026 03:51 PM,finance_2075500.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Madan Pal,09-May-2026 12:56 PM,finsummary_2075500.pdf (23.81 KB),Technical,Admitted,Madan Pal,29-Mar-2026 11:11 AM,technical_2075500.pdf,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1117160_1,5846 B,Construction of cc road and nali from raj kumar house to aakash sunny house for new nandpuri colony at ward no. 26,1.0,5930842.0,YOGESH KUMAR CONTRACTOR,INR,"978,959",1,5930917,K.P. CONSTRUCTIONS,25-Feb-2026 10:45 PM,Rejected-AOC,L2,09-May-2026 12:58 PM,09-May-2026,"INR 978,959",30.0,Madan Pal,09-May-2026 12:58 PM,tech.pdf (24.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5930969,Vaibhav Const.,25-Feb-2026 10:48 PM,Rejected-AOC,L3,09-May-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5930842,YOGESH KUMAR CONTRACTOR,25-Feb-2026 10:33 PM,Accepted-AOC,L1,09-May-2026 12:58 PM,,,,,,,AOC
