S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6036944.0,KRISHNA REFRIGERATION,09-Apr-2026 10:27 AM,Rejected-Finance,Quoted Amount Rate in high,06-May-2026 04:34 PM,1.0,6039529.0,M/S V P CONSTRUCTION,INR,"33,998,915.2",U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2026_SCIDC_1119728_2,1284/SE/LKO/Jhansi/E-Ten/25-26,"Estimate of Fire Fighting System for Dhanvantry, Boys Hostel and C.B. Raman Hostel, U.G. Girls, P.G. Girls Hostel and Guest house at M.L.B. Medical College Jhansi.",06-May-2026,"INR 33,998,915.2",540.0,Sudhir Kumar,22-May-2026 05:33 PM,Karyadesh.pdf (975.00 KB),Attached,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,06-May-2026 04:34 PM,finsummary_2110330.pdf (688.30 KB),Technical,Attached,Sudhir Kumar,02-May-2026 03:52 PM,technical_2110330.pdf,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,02-May-2026 03:54 PM,04-May-2026 11:00 AM,techsummary_2110330.pdf (483.41 KB),Finance,Attached,Sudhir Kumar,06-May-2026 04:30 PM,finance_2110330.pdf,BOQ Comparative Chart,AOC,1.0,Date,Date,,28-Mar-2026 02:00 PM,13-Apr-2026 02:00 PM,28-Mar-2026 02:00 PM,13-Apr-2026 12:00 PM,NA ,NA ,28-Mar-2026 02:00 PM,13-Apr-2026 12:00 PM,04-May-2026 11:00 AM,"6,99,000",No,fixed,,UPSCIDCOLTD,Jhansi,1,DD - Demand Draft,"5,310",UPSCIDCOLTD,Jhansi,No,"Estimate of Fire Fighting System for Dhanvantry, Boys Hostel and C.B. Raman Hostel, U.G. Girls, P.G. Girls Hostel and Guest house at M.L.B. Medical College Jhansi.","Estimate of Fire Fighting System for Dhanvantry, Boys Hostel and C.B. Raman Hostel, U.G. Girls, P.G. Girls Hostel and Guest house at M.L.B. Medical College Jhansi.","Estimate of Fire Fighting System for Dhanvantry, Boys Hostel and C.B. Raman Hostel, U.G. Girls, P.G. Girls Hostel and Guest house at M.L.B. Medical College Jhansi. ",NA ,,Electrical Works,NA ,Tender,90.0,540.0,Jhansi,284135.0,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO ","U.P. State Construction and Infrastructure Development Corporation Ltd., Lekhraj Market-1, 3rd Floor, Indira Nagar Lucknow  ",02-Apr-2026 12:00 PM ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,1284/SE/LKO/Jhansi/E-Ten/25-26,2026_SCIDC_1119728_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Superintending Engineer (E),"U.P. State Construction and Infrastructure Development Corporation Ltd., Lekhraj Market-1, 3rd Floor, Indira Nagar Lucknow",1.0,Fee/PreQual/Technical,.pdf,Tender fee EMD and Document,AOC
2.0,6039529.0,M/S V P CONSTRUCTION,10-Apr-2026 09:06 AM,Accepted-AOC,Lowest rate Accepted,22-May-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
