Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Replacing of Lifting Mechanism on Ohan Dam Distt-Chitrakoot.,Replacing of Lifting Mechanism on Ohan Dam Distt-Chitrakoot.,Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,120.0,Ohan Dam Distt-Chitrakoot.,274001.0,NA ,NA ,NA ,"Office of Executive Engineer, BMMD, Kanpur",No ,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,23/EE/BMMDK/2025-26 (LOT-2),2026_UPIDM_1103456_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,590.0,Nil,Nil,No,Executive Engineer,"Office of Executive Engineer, Barrage Mechanical Maintenance Division, Kanpur Irrigation Department U.P., 67-A, Cantt, Kanpur-208004","63,600",No,fixed,,Nil,Nil,03-Jan-2026 12:00 PM,16-Jan-2026 03:00 PM,03-Jan-2026 12:00 PM,16-Jan-2026 10:00 AM,NA ,NA ,03-Jan-2026 12:00 PM,16-Jan-2026 10:00 AM,12-Mar-2026 05:55 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification.",1.0,SBI Bank,AOC,Finance,All 3 No financial bids are opened by the tender opening committee.,PRANAV SINGH,02-Apr-2026 01:51 PM,,BOQ Comparative Chart,E E,Internal,,PRANAV SINGH,12-Mar-2026 05:50 PM,12-Mar-2026 05:55 PM,techsummary_2034887.pdf (76.07 KB),Technical,All 3 No. technical bids are opened by the tender-opening committee.,PRANAV SINGH,12-Mar-2026 05:17 PM,,E E,Internal,,PRANAV SINGH,17-May-2026 03:40 PM,finsummary_2034887.pdf (422.50 KB),17-May-2026,"INR 3,049,870",120.0,PRANAV SINGH,17-May-2026 03:43 PM,23_2.pdf (422.00 KB),U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2026_UPIDM_1103456_1,23/EE/BMMDK/2025-26 (LOT-2),Replacing of Lifting Mechanism on Ohan Dam Distt-Chitrakoot.,1.0,5804317.0,swastik traders,INR,"3,049,870",1,5805913,MANJULA MISHRA,15-Jan-2026 06:53 PM,Rejected-Finance,higher bid rate,17-May-2026 03:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5808101,M/S SHAKTI ENTERPRISES,16-Jan-2026 01:52 AM,Rejected-Finance,higher bid rate,17-May-2026 03:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5804317,swastik traders,14-Jan-2026 08:47 PM,Accepted-AOC,lowest bid rate,17-May-2026 03:43 PM,AOC
