Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
26-May-2026,"INR 1,799,464",90.0,PRANAV SINGH,26-May-2026 03:59 PM,31_2.pdf (418.00 KB),1.0,5995318.0,M/S SHAKTI ENTERPRISES,INR,"1,799,464",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2026_UPIDM_1114747_3,31/EE/BMMDK/2025-26 (LOT-2),"Fabrication and erection of shed on stairs, Making mesh net arround the superstructure, Stair of Asadpur regulator, Etah",1,5996517,MANJULA MISHRA,22-Mar-2026 06:21 PM,Rejected-Finance,higher bid rate,26-May-2026 03:56 PM,Finance,All 3 No financial bids are opened by the tender opening committee.,PRANAV SINGH,02-Apr-2026 12:17 PM,,BOQ Comparative Chart,E E,Internal,,PRANAV SINGH,23-Mar-2026 06:06 PM,23-Mar-2026 06:10 PM,techsummary_2100694.pdf (102.91 KB),Technical,All 3 No. technical bids are opened by the tender opening committee.,PRANAV SINGH,23-Mar-2026 04:00 PM,,E E,Internal,,PRANAV SINGH,26-May-2026 03:56 PM,finsummary_2100694.pdf (417.51 KB),AOC,Executive Engineer,"Office of Executive Engineer, Barrage Mechanical Maintenance Division, Kanpur Irrigation Department U.P., 67 A,Cantt, Kanpur-208004",590.0,Nil,Nil,No,"Fabrication and erection of shed on stairs, Making mesh net arround the superstructure, Stair of Asadpur regulator, Etah","Fabrication and erection of shed on stairs, Making mesh net arround the superstructure, Stair of Asadpur regulator, Etah",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,90.0,"Asadpur, Etah",207401.0,NA ,NA ,NA ,Office of Executive Engineer B M M D Kanpur,No ,No,17-Mar-2026 04:00 PM,23-Mar-2026 03:00 PM,17-Mar-2026 04:00 PM,23-Mar-2026 12:00 PM,NA ,NA ,17-Mar-2026 04:00 PM,23-Mar-2026 12:00 PM,23-Mar-2026 06:10 PM,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,31/EE/BMMDK/2025-26 (LOT-2),2026_UPIDM_1114747_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"37,400",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification.",AOC
,,,,,,,,,,,,,,,2,5994414,M/s Jai Contraction,21-Mar-2026 03:45 PM,Rejected-Finance,higher bid rate,26-May-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,3,5995318,M/S SHAKTI ENTERPRISES,22-Mar-2026 12:14 AM,Accepted-AOC,lowest bid rate,26-May-2026 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
