Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
13-Mar-2026,"INR 162,944.82",10.0,deena nath maurya,12-May-2026 04:04 AM,agno472.pdf (591.00 KB),AOC,Technical,summary,deena nath maurya,09-Mar-2026 01:04 PM,technical_2078894.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 03:03 PM,10-Mar-2026 10:00 AM,techsummary_2078894.pdf (1096.96 KB),D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 03:56 PM,finsummary_2078894.pdf (1096.96 KB),Finance,Summary,deena nath maurya,12-Mar-2026 12:21 PM,finance_2078894.pdf,BOQ Comparative Chart,1.0,5939232.0,BHARAT TRADERS,INR,"162,944.82",1,5939232,BHARAT TRADERS,28-Feb-2026 08:56 AM,Accepted-AOC,L1,12-May-2026 04:55 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_35,09/AEIV/2025-26,"Repairing and Finishing work in Garrage Near Saga Block at Canal Colony Cantt Road, Lucknow.(Lot No.35)",AOC,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,1.0,SBI Bank,"3,340",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"Repairing and Finishing work in Garrage Near Saga Block at Canal Colony Cantt Road, Lucknow.(Lot No.35)","Repairing and Finishing work in Garrage Near Saga Block at Canal Colony Cantt Road, Lucknow.(Lot No.35)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_35,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,LDSC Lucknow,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5939162,STONE CONSTRUCTION,28-Feb-2026 09:41 AM,Rejected-AOC,L2,12-May-2026 04:55 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
