Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
RAKESH KUMAR,Internal,RAKESH KUMAR,RAKESH KUMAR,08-Apr-2026 03:27 PM,08-Apr-2026 04:00 PM,techsummary_2106961.pdf (113.30 KB),Technical,TECNICAL,RAKESH KUMAR,08-Apr-2026 01:58 PM,technical_2106961.pdf,21-May-2026,"INR 28,875",30.0,RAKESH KUMAR,21-May-2026 11:07 AM,30.pdf (789.00 KB),1,6018795,RAKSHAPAL SINGH,29-Mar-2026 04:16 PM,Accepted-AOC,C,21-May-2026 11:07 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",2026_UPIDC_1129451_30,02/EE/Acction/2025-26,Silt Auction from Left bank of Bansak DY. From Km. 17.200 to 17.400 for F.Y. 2025-26,Rakesh Kumar,Internal,,RAKESH KUMAR,21-May-2026 11:06 AM,finsummary_2106961.pdf (113.30 KB),Finance,All Admitted,RAKESH KUMAR,20-May-2026 05:54 PM,,BOQ Comparative Chart,1.0,6018795.0,RAKSHAPAL SINGH,INR,"28,875",AOC,590.0,Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",02/EE/Acction/2025-26,2026_UPIDC_1129451_30,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Silt Auction from Left bank of Bansak DY. From Km. 17.200 to 17.400 for F.Y. 2025-26,Silt Auction from Left bank of Bansak DY. From Km. 17.200 to 17.400 for F.Y. 2025-26,Please refer Tender documents. ,NA ,"15,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,1,Fee/PreQual/Technical,.pdf,Docment,"2,000",No,fixed,,Nil,Nil,Executive Engineer,Executive Engineer Etawah Division Lower Ganga Canal Etawah,25-Mar-2026 11:00 AM,30-Mar-2026 01:00 PM,25-Mar-2026 11:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,25-Mar-2026 11:00 AM,30-Mar-2026 12:00 PM,08-Apr-2026 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,2,6017637,shri krishna enterprises,30-Mar-2026 10:48 AM,Rejected-Finance,C,21-May-2026 11:06 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,AOC
