Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
13-May-2026,"INR 731,008.08",120.0,Jay Bahadur Singh,13-May-2026 09:09 AM,04V.pdf (194.00 KB),bond,1,5849183,OM CONSTRUCTION,07-Feb-2026 05:41 PM,Rejected-Finance,L2,13-May-2026 09:06 AM,1.0,5845361.0,Vishnu Pratap Singh,INR,"731,008.08",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1111604_4,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,Mada Pitch Road se Tilakram Verma ke ghar tak Rabarmold interlockign ka Nirman Karya,Finance,Summary,Jay Bahadur Singh,13-May-2026 07:10 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,26-Feb-2026 12:36 PM,26-Feb-2026 01:00 PM,techsummary_2054305.pdf (533.57 KB),Technical,Summary,Jay Bahadur Singh,26-Feb-2026 11:14 AM,,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,13-May-2026 09:06 AM,finsummary_2054305.pdf (193.67 KB),AOC,02-Feb-2026 04:00 PM,08-Feb-2026 12:30 PM,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,26-Feb-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,2026_REDUP_1111604_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED GONDA,EE RED GONDA,"14,627",Yes,percentage,2.0%,Nil,Nil,950.0,Nil,Nil,No,1.0,SBI Bank,Mada Pitch Road se Tilakram Verma ke ghar tak Rabarmold interlockign ka Nirman Karya,Mada Pitch Road se Tilakram Verma ke ghar tak Rabarmold interlockign ka Nirman Karya,Mada Pitch Road se Tilakram Verma ke ghar tak Rabarmold interlockign ka Nirman Karya ,NA ,"7,31,374",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,AOC
,,,,,,,2,5845361,Vishnu Pratap Singh,06-Feb-2026 03:04 PM,Accepted-AOC,L1,13-May-2026 09:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,AOC
