Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,sbd,10-Mar-2026 09:00 AM,17-Mar-2026 12:30 PM,10-Mar-2026 09:00 AM,16-Mar-2026 12:00 PM,NA ,NA ,10-Mar-2026 09:00 AM,16-Mar-2026 12:00 PM,17-Apr-2026 12:00 PM,1.0,SBI Bank,"12,000",Yes,fixed,,Nil,Nil,EE RED DIV BALLIA,EE RED DIV BALLIA,lot02 gram rampur lalachand ke khait se bashudev ke tubel ke tarafh cc road,lot02 gram rampur lalachand ke khait se bashudev ke tubel ke tarafh cc road,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,BALLIA,277001.0,EE RED DIV BALLIA ,EE RED DIV BALLIA ,10-Mar-2026 09:00 AM ,EE RED DIV BALLIA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2373/EE/RED/dt-17-02-2026,2026_REDUP_1121189_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,AOC,Finance,AEDAO,SANJEEV KUMAR,30-Apr-2026 04:59 PM,finance_2086019.pdf,BOQ Comparative Chart,ee,Internal,aedao,Ratnesh Kumar Gond,16-Apr-2026 05:46 PM,17-Apr-2026 12:00 PM,techsummary_2086019.pdf (37.63 KB),Technical,NIT,ROLI VISHVKARMA,18-Mar-2026 04:41 PM,technical_2086019.pdf,ee,Internal,AEDAO,ROLI VISHVKARMA,07-May-2026 12:28 PM,finsummary_2086019.pdf (37.61 KB),07-May-2026,"INR 589,590",90.0,ROLI VISHVKARMA,07-May-2026 12:50 PM,RispansivNonRispansiv2373.pdf (38.00 KB),AEDAO,1,5970935,DIWAN YADAV,14-Mar-2026 02:53 PM,Rejected-Technical,document Incomplete,16-Apr-2026 05:46 PM,1.0,5972210.0,S P INTERPRISES,INR,"589,590",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1121189_1,2373/EE/RED/dt-17-02-2026,lot02 gram rampur lalachand ke khait se bashudev ke tubel ke tarafh cc road,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972137,M/s SHAKTI CONSTRUCTION,14-Mar-2026 01:02 PM,Rejected-Finance,2Lowest,07-May-2026 12:28 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5970685,R P CONSTRUCTION,14-Mar-2026 03:09 PM,Rejected-Technical,document Incomplete,16-Apr-2026 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5972210,S P INTERPRISES,14-Mar-2026 01:34 PM,Accepted-AOC,AOC,07-May-2026 12:50 PM,,,,,,,,,,AOC
