S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,DD - Demand Draft,Director General of U.P. Police||Director General of Police HQ||ADG Law and Order||ADG Zone Agra||IG Range Aligarh||DIG / SSP / SP Aligarh,V-36/2026,2026_UPPOL_1133466_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,590.0,SSP ALIGARH,ALIGARH,No,"12,500",No,fixed,,SSP ALIGARH,ALIGARH,SSP ALIGARH,SSP OFFICE POLICE LINES ALIGARH,Procurement and supply of fodder specifically green grass and dry grass for horses.,Procurement and supply of fodder specifically green grass and dry grass for horses.,Please refer Tender documents. ,NA ,,Miscellaneous Services,fodder supply ,Tender,90.0,90.0,POLICE LINES ALIGARH,202001.0,NA ,NA ,NA ,ETENDER CELL ALIGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT DOCS,06-Apr-2026 12:30 PM,15-Apr-2026 02:00 PM,06-Apr-2026 12:30 PM,13-Apr-2026 05:00 PM,NA ,NA ,06-Apr-2026 12:30 PM,13-Apr-2026 05:00 PM,20-Apr-2026 02:00 PM,AOC,NEERAJ KUMAR JADAUN,Internal,"PRAVEEN KUMAR, NARENDRA SINGH YADAV, ANUBHAV KUMAR TRIPATHI",ANUBHAV KUMAR TRIPATHI,09-May-2026 03:00 PM,finsummary_2115724.pdf (664.75 KB),Technical,"Three firms participated in the tender, and all three were found successful in the technical evaluation.",ANUBHAV KUMAR TRIPATHI,18-Apr-2026 09:00 PM,,NEERAJ KUMAR JADAUN,Internal,"PRAVEEN KUMAR,NARENDRA SINGH YADAV, ANUBHAV KUMAR TRIPATHI",ANUBHAV KUMAR TRIPATHI,18-Apr-2026 09:28 PM,20-Apr-2026 02:00 PM,techsummary_2115724.pdf (833.23 KB),Finance,"According to the terms and conditions given in the tender, the financial evaluation of three firms was carried out.",ANUBHAV KUMAR TRIPATHI,09-May-2026 02:46 PM,finance_2115724.pdf,BOQ Comparative Chart,Director General of U.P. Police||Director General of Police HQ||ADG Law and Order||ADG Zone Agra||IG Range Aligarh||DIG / SSP / SP Aligarh,2026_UPPOL_1133466_1,V-36/2026,Procurement and supply of fodder specifically green grass and dry grass for horses.,1.0,6044460.0,GEETA HORSE FEED AND MATERIAL SUPPLIERS,INR,"5,770",1,6044462,ANURAG TRADING SERVICES,13-Apr-2026 04:25 PM,Rejected-Finance,Due to higher cost,09-May-2026 03:00 PM,09-May-2026,"INR 5,770",90.0,ANUBHAV KUMAR TRIPATHI,09-May-2026 03:40 PM,WOchara.pdf (670.00 KB),Due to the low price in the tender,AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,ITEM DETAIL AND FINANCE,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6044460,GEETA HORSE FEED AND MATERIAL SUPPLIERS,13-Apr-2026 04:24 PM,Accepted-AOC,Due to the low price in the tender,09-May-2026 03:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6044490,TWENTY FOUR INTO SEVEN SERVICES,13-Apr-2026 04:44 PM,Rejected-Finance,Due to highest cost,09-May-2026 03:00 PM,,,,,,,,AOC
