Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Executive Engineer,Internal,,Suresh Kumar Jaiswal,15-Feb-2026 01:57 PM,15-Feb-2026 02:00 PM,techsummary_2053128.pdf (283.52 KB),19-Mar-2026,"INR 2,105,286",90.0,Suresh Kumar Jaiswal,08-May-2026 01:37 PM,bpdf.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,10-Feb-2026 11:52 AM,,1.0,5850713.0,M/s Adi Shakti Construction,INR,"2,105,286",Executive Engineer,Internal,,Suresh Kumar Jaiswal,17-Feb-2026 08:06 AM,finsummary_2053128.pdf (153.00 KB),Finance,Opend,Abhishek Rai,15-Feb-2026 02:15 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1110912_64,2592/EE/RED/GKP/25-26 Date 07/01/26,Rajswa Gram Jungle Tikonia No.-03 mein Manoj ke Ghar se Turra Nale Tak Mitti or Kharanja Karya,1,5849261,M/S AADI SHAKTI TRADERS,07-Feb-2026 08:11 PM,Rejected-Technical,Contractor Refuse To Do Work Due To Personal Reasons,15-Feb-2026 01:57 PM,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2592/EE/RED/GKP/25-26 Date 07/01/26,2026_REDUP_1110912_64,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Rajswa Gram Jungle Tikonia No.-03 mein Manoj ke Ghar se Turra Nale Tak Mitti or Kharanja Karya,Rajswa Gram Jungle Tikonia No.-03 mein Manoj ke Ghar se Turra Nale Tak Mitti or Kharanja Karya,Please refer Tender documents. ,NA ,"21,20,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,1.0,SBI Bank,"42,400",No,percentage,2.0%,Nil,Nil,896.0,Nil,Nil,No,03-Feb-2026 09:00 AM,10-Feb-2026 09:00 AM,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,15-Feb-2026 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Evaluation,EXECUTIVE ENGINEER,Vikash Bhawan,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5850713,M/s Adi Shakti Construction,07-Feb-2026 08:24 PM,Accepted-AOC,L1,08-May-2026 01:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Evaluation,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5844211,M/S ASHNAND SINGH,05-Feb-2026 11:54 AM,Rejected-Technical,Contractor Refuse To Do Work,15-Feb-2026 01:57 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5844345,M/S GAURAV TRADERS,05-Feb-2026 12:18 PM,Rejected-AOC,L2,08-May-2026 01:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5850668,M/S PRAMOD KUMAR DUBEY,07-Feb-2026 08:02 PM,Rejected-Technical,Technical reason,15-Feb-2026 01:57 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
