Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
13-Mar-2026,"INR 163,034.7",10.0,deena nath maurya,12-May-2026 02:48 PM,agno455.pdf (622.00 KB),AOC,Technical,summary,deena nath maurya,09-Mar-2026 01:07 PM,technical_2078899.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 03:00 PM,10-Mar-2026 10:00 AM,techsummary_2078899.pdf (1096.96 KB),1.0,5939649.0,M/S MOHIT ENTERPRISES,INR,"163,034.7",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 03:58 PM,finsummary_2078899.pdf (1096.96 KB),Finance,Summary,deena nath maurya,12-Mar-2026 12:23 PM,finance_2078899.pdf,BOQ Comparative Chart,1,5939850,M/S KISHORE KUMAR,28-Feb-2026 02:49 AM,Rejected-AOC,L2,12-May-2026 02:48 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_36,09/AEIV/2025-26,"Providing and fixing stainless steel Railing in Basement Left side Parking wall of Sinchai Vikas Bhawan Canal Colony, Cantt Road, Lucknow.(Lot No.36)",AOC,"Providing and fixing stainless steel Railing in Basement Left side Parking wall of Sinchai Vikas Bhawan Canal Colony, Cantt Road, Lucknow.(Lot No.36)","Providing and fixing stainless steel Railing in Basement Left side Parking wall of Sinchai Vikas Bhawan Canal Colony, Cantt Road, Lucknow.(Lot No.36)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,Assistant Engineer IV,LDSC Lucknow,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"3,280",No,fixed,,Nil,Nil,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,590.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_36,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5939649,M/S MOHIT ENTERPRISES,28-Feb-2026 01:09 AM,Accepted-AOC,L1,12-May-2026 02:48 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5935332,Om Enterprises,27-Feb-2026 12:18 PM,Not Admitted-Fee/PreQual/Technical,Others-as pet nit,09-Mar-2026 01:07 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
