Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
28-May-2026,"INR 1,998,326.51",90.0,SHUBHAM PARLE,28-Jun-2026 12:23 AM,BOND.pdf (304.00 KB),BOND WITH RS CONSTRUCTION,1,6005929,Dakshit Associates,27-Mar-2026 02:53 PM,Rejected-Finance,L2 BIDDER,28-May-2026 02:22 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1128965_9,2494/RED/2025-26/dt-10-02-26,New durgapurm mai manish choudhary ke makan se jagpal ke makan tak sadak nirman karya,1.0,6005854.0,r s construction co,INR,"1,998,326.51",Finance,FINANCE BID OPEN,SHUBHAM PARLE,28-May-2026 02:18 PM,finance_2105987.pdf,BOQ Comparative Chart,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,31-Mar-2026 05:59 PM,02-Apr-2026 01:00 PM,techsummary_2105987.pdf (300.74 KB),Technical,technical,SHUBHAM PARLE,31-Mar-2026 05:13 PM,technical_2105987.pdf,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,28-May-2026 02:23 AM,finsummary_2105987.pdf (404.26 KB),AOC,"40,000",No,fixed,,Nil,Nil,1.0,SBI Bank,944.0,Nil,Nil,No,EE RED Meerut,EE RED Division vikas bhawan collectorate Meerut,1,Fee/PreQual/Technical,.pdf,Document,24-Mar-2026 10:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,02-Apr-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-02-26,2026_REDUP_1128965_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,New durgapurm mai manish choudhary ke makan se jagpal ke makan tak sadak nirman karya,New durgapurm mai manish choudhary ke makan se jagpal ke makan tak sadak nirman karya,Please refer Tender documents. ,NA ,"19,99,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,AOC
,,,,,,,2,6005854,r s construction co,27-Mar-2026 11:44 AM,Accepted-AOC,L1 BIDDER,28-May-2026 02:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
