Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,31-Mar-2026 05:56 PM,02-Apr-2026 01:00 PM,techsummary_2106110.pdf (355.35 KB),28-May-2026,"INR 1,642,801.45",90.0,SHUBHAM PARLE,28-May-2026 03:38 PM,BOND.pdf (313.00 KB),Bond with dakshit associates,Technical,technical,SHUBHAM PARLE,31-Mar-2026 05:16 PM,technical_2106110.pdf,Finance,financial bid open,SHUBHAM PARLE,28-May-2026 03:29 PM,finance_2106110.pdf,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,28-May-2026 03:34 PM,finsummary_2106110.pdf (405.74 KB),1.0,6005916.0,Dakshit Associates,INR,"1,642,801.45",1,6005916,Dakshit Associates,27-Mar-2026 03:01 PM,Accepted-AOC,L1 bidder,28-May-2026 03:38 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1128965_10,2494/RED/2025-26/dt-10-02-26,Nai basti mohddinpur mai manoyagdham jain dharamshala se bala devi ke ghar tak sadak nirman karya,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-02-26,2026_REDUP_1128965_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Meerut,EE RED Division vikas bhawan collectorate Meerut,944.0,Nil,Nil,No,Nai basti mohddinpur mai manoyagdham jain dharamshala se bala devi ke ghar tak sadak nirman karya,Nai basti mohddinpur mai manoyagdham jain dharamshala se bala devi ke ghar tak sadak nirman karya,Please refer Tender documents. ,NA ,"16,44,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,24-Mar-2026 10:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,02-Apr-2026 01:00 PM,1.0,SBI Bank,"33,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Document,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6005849,r s construction co,27-Mar-2026 11:53 AM,Rejected-Finance,L2 Bidder,28-May-2026 03:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
