Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-May-2026,"INR 1,480,373.09",30.0,Vijay Bahadur singh,18-May-2026 03:56 PM,5910AOC.pdf (485.00 KB),1.0,5929165.0,S.K Trading Co.,INR,"1,480,373.09",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113457_1,5910 B,Construction of cc road and nali from pradeep chabra to sumit house and gaurav provision store to vijaypal house and pardeep house and rakesh advocate wali gali for vishwakarma chowk kapil vihar at wrad no. 37,1,5935299,Gaurav Parjapati,27-Feb-2026 11:47 AM,Rejected-AOC,L2,18-May-2026 03:56 PM,Technical,Admitted,SUDHIR KUMAR SHARMA,21-Apr-2026 11:25 AM,technical_2061288.pdf,Suresh Chand,Internal,,Vijay Bahadur singh,18-May-2026 03:53 PM,finsummary_2061288.pdf (23.67 KB),Finance,Admitted,SUDHIR KUMAR SHARMA,22-Apr-2026 01:56 PM,finance_2061288.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,SUDHIR KUMAR SHARMA,21-Apr-2026 11:27 AM,21-Apr-2026 11:30 AM,techsummary_2061288.pdf (22.90 KB),AOC,1.0,Construction of cc road and nali from pradeep chabra to sumit house and gaurav provision store to vijaypal house and pardeep house and rakesh advocate wali gali for vishwakarma chowk kapil vihar at wrad no. 37,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,Construction of cc road and nali from pradeep chabra to sumit house and gaurav provision store to vijaypal house and pardeep house and rakesh advocate wali gali for vishwakarma chowk kapil vihar at wrad no. 37,Construction of cc road and nali from pradeep chabra to sumit house and gaurav provision store to vijaypal house and pardeep house and rakesh advocate wali gali for vishwakarma chowk kapil vihar at wrad no. 37,Please refer Tender documents. ,NA ,"14,98,505",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"1,298",Nil,Nil,No,1.0,SBI Bank,Saharanpur Municipal Corporation Saharanpur UP,5910 B,2026_NNSAH_1113457_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-Jun-2026 12:57 AM,28-Feb-2026 11:00 AM,07-Feb-2026 05:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,07-Feb-2026 05:00 PM,27-Feb-2026 03:00 PM,21-Apr-2026 11:30 AM,"1,49,851",No,percentage,10.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,5932494,SHIV CONSTRUCTION,26-Feb-2026 08:06 PM,Rejected-AOC,L3,18-May-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5916529,Shri Shiv Associates,23-Feb-2026 01:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Apr-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,5929165,S.K Trading Co.,27-Feb-2026 02:33 AM,Accepted-AOC,L1,18-May-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
