Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Block-Bharohia Gram Sabha Sarhari Tola Simarpokhra mein Azad Yadav ke Ghar se Harihar Lohar ke Ghar Tak RCC Road Ka Nirman Karya,Block-Bharohia Gram Sabha Sarhari Tola Simarpokhra mein Azad Yadav ke Ghar se Harihar Lohar ke Ghar Tak RCC Road Ka Nirman Karya,Please refer Tender documents. ,NA ,"17,32,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,896.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,"34,640",No,percentage,2.0%,Nil,Nil,Executive Engineer,Vikash Bhawan,03-Feb-2026 09:00 AM,10-Feb-2026 09:00 AM,03-Feb-2026 12:37 AM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,15-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2592/EE/RED/GKP/25-26 Date 07/01/26,2026_REDUP_1110912_52,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,Executive Engineer,Internal,,Suresh Kumar Jaiswal,17-Feb-2026 12:37 AM,finsummary_2052811.pdf (153.00 KB),Finance,Opend,Suresh Kumar Jaiswal,16-Feb-2026 03:33 PM,,BOQ Comparative Chart,1.0,5842533.0,M/s Shivam Construction,INR,"1,730,172",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1110912_52,2592/EE/RED/GKP/25-26 Date 07/01/26,Block-Bharohia Gram Sabha Sarhari Tola Simarpokhra mein Azad Yadav ke Ghar se Harihar Lohar ke Ghar Tak RCC Road Ka Nirman Karya,1,5842700,M/s MAHAKAAL ASSOCIATES,04-Feb-2026 03:03 PM,Rejected-AOC,L2,08-May-2026 01:01 PM,10-Apr-2026,"INR 1,730,172",90.0,Suresh Kumar Jaiswal,08-May-2026 01:01 PM,bpdf.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,11-Feb-2026 10:39 AM,,Executive Engineer,Internal,,Suresh Kumar Jaiswal,15-Feb-2026 12:24 PM,15-Feb-2026 12:30 PM,techsummary_2052811.pdf (217.44 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5842533,M/s Shivam Construction,04-Feb-2026 01:58 PM,Accepted-AOC,L1,08-May-2026 01:01 PM,,,,,,,,,,,,,,,,,,,AOC
