S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1,5849216,OM CONSTRUCTION,07-Feb-2026 06:02 PM,Rejected-Finance,L2,13-May-2026 08:54 AM,1.0,5845394.0,Vishnu Pratap Singh,INR,"1,145,375.81",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1111604_7,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,Babhnan Gaura Chauki marg Nanda Gupta ke gali me School tak CC Road ka Nirman Karya,13-May-2026,"INR 1,145,375.81",120.0,Jay Bahadur Singh,13-May-2026 08:56 AM,07V.pdf (193.00 KB),bond,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,26-Feb-2026 12:31 PM,26-Feb-2026 01:00 PM,techsummary_2054325.pdf (540.61 KB),Finance,Summary,Jay Bahadur Singh,13-May-2026 07:14 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,13-May-2026 08:54 AM,finsummary_2054325.pdf (193.23 KB),Technical,Summary,Jay Bahadur Singh,26-Feb-2026 11:20 AM,,AOC,1.0,SBI Bank,"22,919",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,2026_REDUP_1111604_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-Feb-2026 04:00 PM,08-Feb-2026 12:30 PM,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,26-Feb-2026 01:00 PM,950.0,Nil,Nil,No,Babhnan Gaura Chauki marg Nanda Gupta ke gali me School tak CC Road ka Nirman Karya,Babhnan Gaura Chauki marg Nanda Gupta ke gali me School tak CC Road ka Nirman Karya,Babhnan Gaura Chauki marg Nanda Gupta ke gali me School tak CC Road ka Nirman Karya ,NA ,"11,45,949",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,EE RED GONDA,EE RED GONDA,AOC
2,5845394,Vishnu Pratap Singh,06-Feb-2026 03:18 PM,Accepted-AOC,L1,13-May-2026 08:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,AOC
