Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E Tender No 08/EE/2025-26,2026_UPIDC_1116889_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"44,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,05-Mar-2026 12:00 PM,10-Mar-2026 02:00 PM,05-Mar-2026 12:00 PM,10-Mar-2026 12:00 PM,NA ,NA ,05-Mar-2026 12:00 PM,10-Mar-2026 12:00 PM,16-Mar-2026 02:00 PM,"Sharda Bairaj Banbasa ke U/S avm D/S Main Nirmit Tatbandh, Isper, Stud, Piching Avm Lunching Apron ka Badhkal ke Pashchat Sounding Avm Sarvekshan ke karya.","Sharda Bairaj Banbasa ke U/S avm D/S Main Nirmit Tatbandh, Isper, Stud, Piching Avm Lunching Apron ka Badhkal ke Pashchat Sounding Avm Sarvekshan ke karya.",Please refer Tender documents. ,NA ,"21,17,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer, Head works Division, Sarda can",No ,No,"Executive Engineer, Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",1.0,Fee/PreQual/Technical,.pdf,Tender Document,854.0,Nil,Nil,No,AOC,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,Letter,RAJIV KUMAR SINGH,11-Mar-2026 05:15 PM,16-Mar-2026 02:00 PM,techsummary_2088504.pdf (530.00 KB),Finance,Letter,RAJIV KUMAR SINGH,16-Mar-2026 03:27 PM,finance_2088504.pdf,BOQ Comparative Chart,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,16-Mar-2026 03:37 PM,finsummary_2088504.pdf (530.01 KB),Technical,Letter,RAJIV KUMAR SINGH,11-Mar-2026 05:01 PM,technical_2088504.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2026_UPIDC_1116889_2,E Tender No 08/EE/2025-26,"Sharda Bairaj Banbasa ke U/S avm D/S Main Nirmit Tatbandh, Isper, Stud, Piching Avm Lunching Apron ka Badhkal ke Pashchat Sounding Avm Sarvekshan ke karya.",1.0,5957877.0,RAHUL KUMAR MOURYA,INR,"1,418,709",1,5959228,A K SONI CONTRACTOR,09-Mar-2026 06:05 PM,Rejected-Technical,Being Non Responsiv,11-Mar-2026 05:15 PM,18-Mar-2026,"INR 1,418,709",30.0,RAJIV KUMAR SINGH,23-May-2026 04:39 PM,Lot3.pdf (523.00 KB),Rahul Kumar Mourya L-1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5957901,FEROZ KHAN CONRACTOR,09-Mar-2026 01:34 PM,Rejected-Finance,"Rejected,BeingL-4",16-Mar-2026 03:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5960747,M/S TANISHAQ ENTERPRISES,10-Mar-2026 10:45 AM,Rejected-Finance,"Rejected,BeingL-3",16-Mar-2026 03:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5960683,M/S UDDESHYA TRADERS,10-Mar-2026 10:32 AM,Rejected-Finance,"Rejected,BeingL-2",16-Mar-2026 03:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5957877,RAHUL KUMAR MOURYA,09-Mar-2026 01:37 PM,Accepted-AOC,L1,23-May-2026 04:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5959264,VEENA CONSTRUCTION,09-Mar-2026 06:30 PM,Rejected-Technical,Being Non Responsiv,11-Mar-2026 05:15 PM,,,,,,,,AOC
