S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6069153,OM SAI ENTERPRISES,25-Apr-2026 09:13 PM,Accepted-AOC,Accepted,20-May-2026 03:59 PM,1.0,6069153.0,OM SAI ENTERPRISES,INR,"1,584,439",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1135368_1,1807_05/Mlay/KHERI/2025-26,"Interlocking construction work from house of Ramchandra to the painted road in majra Patel Nagar of Gram Panchayat Maudaudpur, length 257 meters. Block Lakhimpur.",14-May-2026,"INR 1,584,439",60.0,Rajendra Nath Chaturvedi,20-May-2026 03:59 PM,AOC_1807_05.pdf (303.00 KB),Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,04-May-2026 01:40 PM,07-May-2026 12:00 PM,techsummary_2119748.pdf (617.96 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,07-May-2026 01:57 PM,finance_2119748.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,11-May-2026 05:36 PM,finsummary_2119748.pdf (291.25 KB),Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,28-Apr-2026 03:44 PM,technical_2119748.pdf,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1807_05/Mlay/KHERI/2025-26,2026_REDUP_1135368_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,1,Fee/PreQual/Technical,.pdf,Technical PDF,"32,000",No,fixed,,Nil,Nil,"Interlocking construction work from house of Ramchandra to the painted road in majra Patel Nagar of Gram Panchayat Maudaudpur, length 257 meters. Block Lakhimpur.","Interlocking construction work from house of Ramchandra to the painted road in majra Patel Nagar of Gram Panchayat Maudaudpur, length 257 meters. Block Lakhimpur.",Please Refer Tender Document ,NA ,"15,84,600",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,1.0,SBI Bank,944.0,Nil,Nil,No,11-Apr-2026 12:00 PM,28-Apr-2026 12:30 PM,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,NA ,NA ,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,07-May-2026 12:00 PM,AOC
2,6069205,RAKESH KUMAR VERMA,25-Apr-2026 09:35 PM,Rejected-Finance,2nd Lowest Bidder,11-May-2026 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
