Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
CHIEF ENGINEER MGCCP ALIGARH,Internal,EE MGCCD 12 ALIGARH AND EE MGCCD 16 CHANDAUSI,manoj rao,15-May-2026 02:34 AM,15-May-2026 11:00 AM,techsummary_2144012.pdf (480.01 KB),Technical,ADMITTED,manoj rao,15-May-2026 12:15 AM,,23-May-2026,"INR 260,115",30.0,manoj rao,25-May-2026 07:11 PM,twentysixdos.pdf (297.00 KB),AOC,1,6111223,HANIKA ENTERPRISES,13-May-2026 02:16 PM,Rejected-Finance,L-2,23-May-2026 11:33 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",2026_UPIDC_1139705_59,01/EE/2026-27,RETENDER LOT 26,1.0,6109077.0,M/S DINESH CHANDRA TOMAR THEKEDAR,INR,"260,115",CHIEF ENGINEER MGCCP ALIGARH,Internal,MGCCD12 ALIGARH AND MGCCD 16 CHANDAUSI,manoj rao,23-May-2026 11:33 PM,finsummary_2144012.pdf (480.01 KB),Finance,ALL ADMITTED,manoj rao,19-May-2026 10:50 AM,,BOQ Comparative Chart,AOC,427.0,Nil,Nil,No,EXECUTIVE ENGINEER MGCCD 12 ALIGARH,DODHPUR CIVIL LINES ALIGARH,"6,000",No,fixed,,Nil,Nil,RETENDER LOT 26,Earthwork in silt clearance in internal section of Pandrawal Minor from km 0.000 to km 7.660 and Km 0.000 to Km 4.100 of Moiddinpur Minor in District Bulandshahr during year 2026-27,Please refer Tender documents. ,NA ,"2,90,000",Civil Works - Others,NA ,Rate Contract,90.0,30.0,Bulandshahr,203001.0,NA ,NA ,NA ,Aligarh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",01/EE/2026-27,2026_UPIDC_1139705_59,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDERBOOK,08-May-2026 10:00 AM,14-May-2026 10:00 AM,08-May-2026 10:00 AM,13-May-2026 05:00 PM,NA ,NA ,08-May-2026 10:00 AM,13-May-2026 05:00 PM,15-May-2026 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,2,6109077,M/S DINESH CHANDRA TOMAR THEKEDAR,13-May-2026 02:30 PM,Accepted-AOC,L-1,25-May-2026 07:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC
