Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
22-May-2026,"INR 1,331,850.405",90.0,Abhishek Chaudhary,23-May-2026 06:26 PM,finsummary114752.pdf (208.00 KB),1.0,6039327.0,M/S GARGI CONSTRUCTION,INR,"1,331,850.405",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,2026_REDUP_1132910_3,440/EEREDFBD/2025-26 DT 10.03.2026,Construction work of boundary wall of Ambedkar Park in Gram Panchayat Roshanabad,1,6039327,M/S GARGI CONSTRUCTION,10-Apr-2026 07:59 AM,Accepted-AOC,L1,23-May-2026 06:26 PM,Finance,Acepted by tender committee,Abhishek Chaudhary,16-Apr-2026 06:52 PM,,BOQ Comparative Chart,Virendra Kumar,Internal,,Abhishek Chaudhary,16-Apr-2026 05:24 PM,16-Apr-2026 05:25 PM,techsummary_2114752.pdf (2300.08 KB),Technical,As Per tender committee,Abhishek Chaudhary,10-Apr-2026 01:38 PM,,Virendra Kumar,Internal,,Abhishek Chaudhary,17-Apr-2026 08:32 PM,finsummary_2114752.pdf (191.26 KB),AOC,"26,800",Yes,fixed,,Nil,Nil,1.0,SBI Bank,EXECUTIVE ENGINEER,O/o EXECUTIVE ENGINEER,Construction work of boundary wall of Ambedkar Park in Gram Panchayat Roshanabad,Construction work of boundary wall of Ambedkar Park in Gram Panchayat Roshanabad,Please refer Tender documents. ,NA ,"13,36,000",Civil Works,NA ,Tender,90.0,NA ,Farrukhabad,209625.0,NA ,NA ,NA ,O/o EXECUTIVE ENGINEER,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,440/EEREDFBD/2025-26 DT 10.03.2026,2026_REDUP_1132910_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,03-Apr-2026 10:00 AM,10-Apr-2026 12:30 PM,03-Apr-2026 10:00 AM,10-Apr-2026 12:00 PM,NA ,NA ,03-Apr-2026 10:00 AM,10-Apr-2026 12:00 PM,16-Apr-2026 05:25 PM,856.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,6039569,M/S VICTORY CONSTRUCTION AND SUPPLIER,10-Apr-2026 08:27 AM,Rejected-Finance,l2,17-Apr-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6038068,ULTRA CONTRACTORS AND SUPPLIERS,09-Apr-2026 07:03 PM,Rejected-Finance,l3,17-Apr-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
