Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
826.0,Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,7018 B,2026_NNSAH_1113687_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,Construction of cc road from gali no. 06 hanuman mandir wali gali to sunny house to jai singh karnwal house for naveen nagar at ward no. 16,Construction of cc road from gali no. 06 hanuman mandir wali gali to sunny house to jai singh karnwal house for naveen nagar at ward no. 16,Please refer Tender documents. ,NA ,"6,88,765",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nagar Nigam Saharanpur,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,"68,877",No,percentage,10.0%,Nil,Nil,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 05:15 PM,1.0,Construction of cc road from gali no. 06 hanuman mandir wali gali to sunny house to jai singh karnwal house for naveen nagar at ward no. 16,Date,,AOC,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 05:14 PM,20-Apr-2026 05:15 PM,techsummary_2062781.pdf (22.89 KB),Finance,Admitted,Madan Pal,21-Apr-2026 06:10 PM,finance_2062781.pdf,BOQ Comparative Chart,suresh chand,Internal,,Sandeep kumar Misra,09-May-2026 03:50 PM,finsummary_2062781.pdf (22.89 KB),Technical,Admitted,Madan Pal,12-Mar-2026 04:00 PM,technical_2062781.pdf,1,5916788,B.N.D CONSTRUCTION,26-Feb-2026 03:58 PM,Accepted-AOC,L1,09-May-2026 03:54 PM,1.0,5916788.0,B.N.D CONSTRUCTION,INR,"619,888",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113687_1,7018 B,Construction of cc road from gali no. 06 hanuman mandir wali gali to sunny house to jai singh karnwal house for naveen nagar at ward no. 16,09-May-2026,"INR 619,888",30.0,Sandeep kumar Misra,09-May-2026 03:53 PM,tech.pdf (23.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5935219,Milind Choudhray Const.,27-Feb-2026 05:04 AM,Rejected-AOC,L5,09-May-2026 03:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5930602,RAVI KUMAR PRAJAPATI,26-Feb-2026 07:34 PM,Rejected-AOC,L4,09-May-2026 03:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5932533,SHIV CONSTRUCTION,27-Feb-2026 02:24 PM,Rejected-AOC,L3,09-May-2026 03:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5935792,Vaibhav Const.,27-Feb-2026 07:55 AM,Rejected-AOC,L6,09-May-2026 03:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5892580,VIRAT SHIV CONSTRUCTION,21-Feb-2026 01:32 PM,Rejected-AOC,L2,09-May-2026 03:54 PM,,,,,,,,,,,,,,,,AOC
